年份,類別,分類,縣市,名字,政黨名稱,性別,參選年齡,現任,當選註記,得票數,得票率,投票數,選舉人數,當選人數合計
2014,直轄市,區域,臺中市,陳成添,中國國民黨,1,51,Y,*,16192,12.08,137315,196736,6
2014,直轄市,區域,臺中市,曾朝榮,民主進步黨,1,53,Y,*,20068,14.97,137315,196736,6
2014,直轄市,區域,臺中市,陳天汶,中國國民黨,1,70,Y,NA,14659,19.03,79373,116234,3
2014,直轄市,區域,臺中市,范淞育,民主進步黨,1,53,N,*,18450,23.95,79373,116234,3
2014,直轄市,區域,臺中市,陳政顯,中國國民黨,1,51,N,*,18082,23.47,79373,116234,3
2014,直轄市,區域,臺中市,林忠勝,聯合黨,1,62,N,NA,477,0.61,79373,116234,3
2014,直轄市,區域,臺中市,李涵芸,樹黨,2,23,N,NA,6784,8.8,79373,116234,3
2014,直轄市,區域,臺中市,賴佳微,民主進步黨,2,32,Y,*,18571,24.11,79373,116234,3
2014,直轄市,區域,臺中市,張宏年,中國國民黨,1,62,Y,*,15990,22.82,71704,103211,3
2014,直轄市,區域,臺中市,張博威,親民黨,1,48,N,NA,1555,2.21,71704,103211,3
2014,直轄市,區域,臺中市,葉春幸,無黨籍及未經政黨推薦,2,49,N,NA,4831,6.89,71704,103211,3
2014,直轄市,區域,臺中市,黃國書,民主進步黨,1,50,Y,*,14729,21.02,71704,103211,3
2014,直轄市,區域,臺中市,洪嘉鴻,中國國民黨,1,55,Y,NA,12106,17.28,71704,103211,3
2014,直轄市,區域,臺中市,江肇國,民主進步黨,1,37,N,*,20843,29.75,71704,103211,3
2014,直轄市,區域,臺中市,賴建豪,無黨籍及未經政黨推薦,1,33,N,NA,10033,9.59,107281,150688,4
2014,直轄市,區域,臺中市,鄭功進,民主進步黨,1,53,N,*,15035,14.37,107281,150688,4
2014,直轄市,區域,臺中市,李中,中國國民黨,1,55,Y,*,15533,14.84,107281,150688,4
2014,直轄市,區域,臺中市,邱素貞,民主進步黨,2,60,Y,*,17163,16.4,107281,150688,4
2014,直轄市,區域,臺中市,何敏誠,民主進步黨,1,59,Y,*,15701,15.01,107281,150688,4
2014,直轄市,區域,臺中市,林珮涵,中國國民黨,2,50,Y,NA,14274,13.64,107281,150688,4
2014,直轄市,區域,臺中市,顏妏眞,中國國民黨,2,40,N,NA,11442,10.93,107281,150688,4
2014,直轄市,區域,臺中市,廖興生,親民黨,1,55,N,NA,3099,2.96,107281,150688,4
2014,直轄市,區域,臺中市,蕭良材,無黨籍及未經政黨推薦,1,45,N,NA,2321,2.21,107281,150688,4
2014,直轄市,區域,臺中市,何明杰,民主進步黨,1,39,Y,*,14286,15.02,97020,138729,4
2014,直轄市,區域,臺中市,賴義鍠,無黨籍及未經政黨推薦,1,47,Y,*,18594,19.55,97020,138729,4
2014,直轄市,區域,臺中市,吳品儀,無黨籍及未經政黨推薦,2,35,N,NA,7193,7.56,97020,138729,4
2014,直轄市,區域,臺中市,張玉嬿,民主進步黨,2,33,N,*,18186,19.12,97020,138729,4
2014,直轄市,區域,臺中市,李麗華,中國國民黨,2,61,Y,*,22584,23.75,97020,138729,4
2014,直轄市,區域,臺中市,陳展群,中國國民黨,1,51,N,NA,9411,9.89,97020,138729,4
2014,直轄市,區域,臺中市,李昆霖,無黨籍及未經政黨推薦,1,56,N,NA,4823,5.07,97020,138729,4
2014,直轄市,區域,臺中市,林志憲,無黨籍及未經政黨推薦,1,38,N,NA,4698,3.26,146859,205794,6
2014,直轄市,區域,臺中市,謝賢,民主進步黨,1,37,N,NA,13030,9.06,146859,205794,6
2014,直轄市,區域,臺中市,段緯宇,親民黨,1,59,Y,*,15950,11.09,146859,205794,6
2014,直轄市,區域,臺中市,江勝雄,無黨籍及未經政黨推薦,1,75,Y,NA,12957,9.01,146859,205794,6
2014,直轄市,區域,臺中市,劉錦和,民主進步黨,1,58,Y,NA,11804,8.21,146859,205794,6
2014,直轄市,區域,臺中市,張芬郁,民主進步黨,2,56,N,*,16343,11.36,146859,205794,6
2014,直轄市,區域,臺中市,李天生,民主進步黨,1,53,Y,*,17546,12.2,146859,205794,6
2014,直轄市,區域,臺中市,張滄沂,無黨籍及未經政黨推薦,1,55,Y,*,16061,11.17,146859,205794,6
2014,直轄市,區域,臺中市,蔡黃金雀,無黨籍及未經政黨推薦,2,62,N,NA,4690,3.26,146859,205794,6
2014,直轄市,區域,臺中市,林碧秀,中國國民黨,2,59,N,*,13417,9.33,146859,205794,6
2014,直轄市,區域,臺中市,蘇柏興,中國國民黨,1,41,N,*,15009,10.44,146859,205794,6
2014,直轄市,區域,臺中市,林明正,台灣團結聯盟,1,62,N,NA,2241,1.55,146859,205794,6
2014,直轄市,區域,臺中市,蔡成圭,民主進步黨,1,54,Y,*,23090,40.11,59510,79448,2
2014,直轄市,區域,臺中市,蘇慶雲,中國國民黨,1,62,Y,*,18258,31.72,59510,79448,2
2014,直轄市,區域,臺中市,冉齡軒,中國國民黨,2,48,N,NA,16206,28.15,59510,79448,2
2014,直轄市,區域,臺南市,劉米山,民主進步黨,1,49,N,NA,12651,29.65,43601,64297,2
2014,直轄市,區域,臺南市,張世賢,中國國民黨,1,61,Y,*,16056,37.63,43601,64297,2
2014,直轄市,區域,臺南市,賴美惠,民主進步黨,2,56,Y,*,13950,32.7,43601,64297,2
2014,直轄市,區域,臺南市,趙昆原,無黨籍及未經政黨推薦,1,58,Y,*,12670,19,67948,101469,4
2014,直轄市,區域,臺南市,顏進仕,無黨籍及未經政黨推薦,1,55,N,NA,6193,9.29,67948,101469,4
2014,直轄市,區域,臺南市,陳佳琪,無黨籍及未經政黨推薦,2,56,N,NA,11172,16.75,67948,101469,4
2014,直轄市,區域,臺南市,賴惠員,民主進步黨,2,53,Y,*,12647,18.97,67948,101469,4
2014,直轄市,區域,臺南市,蔡育輝,中國國民黨,1,55,Y,*,12043,18.06,67948,101469,4
2014,直轄市,區域,臺南市,李退之,民主進步黨,1,43,Y,*,11937,17.9,67948,101469,4
2014,直轄市,區域,臺南市,侯澄財,民主進步黨,1,70,Y,*,11606,34.45,34346,50135,2
2014,直轄市,區域,臺南市,陳進財,中國國民黨,1,64,N,NA,9794,29.07,34346,50135,2
2014,直轄市,區域,臺南市,謝財旺,無黨籍及未經政黨推薦,1,52,Y,*,12286,36.47,34346,50135,2
2014,直轄市,區域,臺南市,楊麗玉,民主進步黨,2,56,Y,NA,10821,16.64,66177,93856,3
2014,直轄市,區域,臺南市,吳通龍,民主進步黨,1,58,Y,*,14063,21.62,66177,93856,3
2014,直轄市,區域,臺南市,陳文賢,民主進步黨,1,70,Y,*,11854,18.22,66177,93856,3
2014,直轄市,區域,臺南市,郭秀珠,無黨籍及未經政黨推薦,2,55,Y,*,16711,25.69,66177,93856,3
2014,直轄市,區域,臺南市,尤榮智,中國國民黨,1,62,N,NA,11579,17.8,66177,93856,3
2014,直轄市,區域,臺南市,余榮和,無黨籍及未經政黨推薦,1,57,N,NA,7422,12.13,62196,87997,3
2014,直轄市,區域,臺南市,蔡蘇秋金,民主進步黨,2,53,Y,*,14932,24.41,62196,87997,3
2014,直轄市,區域,臺南市,陳朝來,民主進步黨,1,61,Y,*,12598,20.59,62196,87997,3
2014,直轄市,區域,臺南市,方一峰,中國國民黨,1,50,N,NA,10991,17.96,62196,87997,3
2014,直轄市,區域,臺南市,蔡秋蘭,民主進步黨,2,56,Y,*,15228,24.89,62196,87997,3
2014,直轄市,區域,臺南市,林志展,無黨籍及未經政黨推薦,1,49,N,*,15446,37.37,42581,60215,2
2014,直轄市,區域,臺南市,李文俊,中國國民黨,1,55,Y,NA,12937,31.3,42581,60215,2
2014,直轄市,區域,臺南市,梁順發,民主進步黨,1,59,Y,*,12949,31.32,42581,60215,2
2014,直轄市,區域,臺南市,林全忠,中國國民黨,1,60,Y,*,11868,34.63,35135,50310,2
2014,直轄市,區域,臺南市,姚溪海,無黨籍及未經政黨推薦,1,69,N,NA,9420,27.49,35135,50310,2
2014,直轄市,區域,臺南市,林志聰,民主進步黨,1,40,Y,*,12975,37.86,35135,50310,2
2014,直轄市,區域,臺南市,李全教,中國國民黨,1,54,N,*,11726,53.06,22672,32877,1
2014,直轄市,區域,臺南市,王峻潭,民主進步黨,1,60,Y,NA,10370,46.93,22672,32877,1
2014,直轄市,區域,臺南市,施重男,無黨籍及未經政黨推薦,1,71,Y,NA,10254,8.04,129766,204344,8
2014,直轄市,區域,臺南市,陳秋萍,民主進步黨,2,50,Y,*,13100,10.27,129766,204344,8
2014,直轄市,區域,臺南市,李崇智,無黨籍及未經政黨推薦,1,50,N,NA,1416,1.11,129766,204344,8
2014,直轄市,區域,臺南市,郭國文,民主進步黨,1,47,Y,*,14203,11.14,129766,204344,8
2014,直轄市,區域,臺南市,林慶鎭,無黨籍及未經政黨推薦,1,56,Y,*,11671,9.15,129766,204344,8
2014,直轄市,區域,臺南市,王敏星,中國國民黨,1,49,N,NA,9944,7.8,129766,204344,8
2014,直轄市,區域,臺南市,楊中成,台灣團結聯盟,1,56,N,*,12972,10.17,129766,204344,8
2014,直轄市,區域,臺南市,李坤煌,中國國民黨,1,62,Y,*,11869,9.31,129766,204344,8
2014,直轄市,區域,臺南市,林燕祝,中國國民黨,2,49,Y,*,13791,10.82,129766,204344,8
2014,直轄市,區域,臺南市,林宜瑾,民主進步黨,2,45,Y,*,16659,13.07,129766,204344,8
2014,直轄市,區域,臺南市,林阳乙,無黨籍及未經政黨推薦,1,53,N,*,11569,9.07,129766,204344,8
2014,直轄市,區域,臺南市,劉益昌,台灣團結聯盟,1,58,N,NA,3830,3.9,99703,145986,5
2014,直轄市,區域,臺南市,王錦德,民主進步黨,1,57,Y,*,14817,15.09,99703,145986,5
2014,直轄市,區域,臺南市,黃麗招,中國國民黨,2,57,Y,NA,9868,10.05,99703,145986,5
2014,直轄市,區域,臺南市,林炳利,無黨籍及未經政黨推薦,1,52,Y,*,13481,13.73,99703,145986,5
2014,直轄市,區域,臺南市,唐儀靜,民主進步黨,2,38,N,NA,8154,8.3,99703,145986,5
2014,直轄市,區域,臺南市,陳進義,無黨籍及未經政黨推薦,1,59,N,NA,4966,5.06,99703,145986,5
2014,直轄市,區域,臺南市,郭信良,民主進步黨,1,51,Y,*,18827,19.18,99703,145986,5
2014,直轄市,區域,臺南市,郭清華,民主進步黨,1,52,Y,*,13302,13.55,99703,145986,5
2014,直轄市,區域,臺南市,李中岑,中國國民黨,2,29,N,*,10890,11.09,99703,145986,5
2014,直轄市,區域,臺南市,陳怡珍,民主進步黨,2,33,Y,*,22012,34.55,64898,104886,4
2014,直轄市,區域,臺南市,陳麗真,中國國民黨,2,50,N,NA,718,1.12,64898,104886,4
2014,直轄市,區域,臺南市,唐碧娥,民主進步黨,2,54,Y,*,10436,16.38,64898,104886,4
2014,直轄市,區域,臺南市,許至椿,中國國民黨,1,54,Y,*,10724,16.83,64898,104886,4
2014,直轄市,區域,臺南市,李宗富,無黨籍及未經政黨推薦,1,47,N,NA,8458,13.27,64898,104886,4
2014,直轄市,區域,臺南市,謝龍介,中國國民黨,1,53,N,*,11354,17.82,64898,104886,4
2014,直轄市,區域,臺南市,洪玉鳳,中國國民黨,2,65,Y,*,12820,35.39,37542,62774,2
2014,直轄市,區域,臺南市,邱莉莉,民主進步黨,2,52,Y,*,23403,64.6,37542,62774,2
2014,直轄市,區域,臺南市,盧崑福,中國國民黨,1,49,Y,*,8561,34.69,25809,49369,2
2014,直轄市,區域,臺南市,李文正,民主進步黨,1,55,Y,*,16116,65.3,25809,49369,2
2014,直轄市,區域,臺南市,陳昌輝,台灣團結聯盟,1,42,N,NA,6200,7.16,88202,145412,6
2014,直轄市,區域,臺南市,陸美祈,民主進步黨,2,43,Y,*,10323,11.92,88202,145412,6
2014,直轄市,區域,臺南市,陳金鐘,民主進步黨,1,54,N,*,11885,13.72,88202,145412,6
2014,直轄市,區域,臺南市,曾培雅,中國國民黨,2,55,Y,*,14586,16.84,88202,145412,6
2014,直轄市,區域,臺南市,潘靜竹,樹黨,2,59,N,NA,2172,2.5,88202,145412,6
2014,直轄市,區域,臺南市,王家貞,中國國民黨,2,57,N,*,9691,11.19,88202,145412,6
2014,直轄市,區域,臺南市,蔡旺詮,民主進步黨,1,46,Y,*,11602,13.39,88202,145412,6
2014,直轄市,區域,臺南市,曾順良,無黨籍及未經政黨推薦,1,58,Y,*,11404,13.17,88202,145412,6
2014,直轄市,區域,臺南市,陳文科,中國國民黨,1,55,Y,NA,8721,10.07,88202,145412,6
2014,直轄市,區域,臺南市,蔡淑惠,中國國民黨,2,47,Y,*,15012,22.56,67560,103782,4
2014,直轄市,區域,臺南市,周明德,民主進步黨,1,60,N,NA,8837,13.28,67560,103782,4
2014,直轄市,區域,臺南市,林美燕,中國國民黨,2,55,Y,*,13165,19.78,67560,103782,4
2014,直轄市,區域,臺南市,陳進益,無黨籍及未經政黨推薦,1,60,Y,NA,4112,6.18,67560,103782,4
2014,直轄市,區域,臺南市,莊玉珠,民主進步黨,2,54,Y,*,9815,14.75,67560,103782,4
2014,直轄市,區域,臺南市,呂維胤,民主進步黨,1,33,N,*,15588,23.43,67560,103782,4
2014,直轄市,區域,臺南市,劉正昌,民主進步黨,1,59,N,*,15689,15.41,103670,144956,5
2014,直轄市,區域,臺南市,杜素吟,無黨籍及未經政黨推薦,2,58,Y,*,14462,14.2,103670,144956,5
2014,直轄市,區域,臺南市,張伯祿,無黨籍及未經政黨推薦,1,56,Y,*,14787,14.52,103670,144956,5
2014,直轄市,區域,臺南市,吳禹寰,無黨籍及未經政黨推薦,1,34,N,NA,14252,14,103670,144956,5
2014,直轄市,區域,臺南市,曾王雅雲,民主進步黨,2,52,Y,*,14954,14.69,103670,144956,5
2014,直轄市,區域,臺南市,徐萬仲,中國國民黨,1,63,N,NA,12104,11.89,103670,144956,5
2014,直轄市,區域,臺南市,陳特清,無黨籍及未經政黨推薦,1,57,Y,*,15529,15.25,103670,144956,5
2014,直轄市,區域,高雄市,劉馨正,中國國民黨,1,60,N,*,14325,19.75,74038,106663,3
2014,直轄市,區域,高雄市,鍾惠美,無黨籍及未經政黨推薦,2,47,N,NA,13415,18.49,74038,106663,3
2014,直轄市,區域,高雄市,林富寶,民主進步黨,1,59,Y,*,16253,22.4,74038,106663,3
2014,直轄市,區域,高雄市,蕭育穎,民主進步黨,2,35,N,NA,13982,19.27,74038,106663,3
2014,直轄市,區域,高雄市,鍾盛有,無黨籍及未經政黨推薦,1,62,Y,*,14553,20.06,74038,106663,3
2014,直轄市,區域,高雄市,張文瑞,民主進步黨,1,64,Y,*,20236,24.86,83244,121089,3
2014,直轄市,區域,高雄市,陳明澤,民主進步黨,1,51,Y,*,22482,27.62,83244,121089,3
2014,直轄市,區域,高雄市,蘇琦莉,中國國民黨,2,37,Y,NA,11701,14.37,83244,121089,3
2014,直轄市,區域,高雄市,李長生,中國國民黨,1,58,Y,*,26966,33.13,83244,121089,3
2014,直轄市,區域,高雄市,曾水文,台灣團結聯盟,1,54,N,NA,8824,6.58,136484,188182,5
2014,直轄市,區域,高雄市,陸淑美,中國國民黨,2,52,Y,*,17650,13.16,136484,188182,5
2014,直轄市,區域,高雄市,方信淵,中國國民黨,1,49,Y,*,17808,13.27,136484,188182,5
2014,直轄市,區域,高雄市,盧文峯,無黨籍及未經政黨推薦,1,55,N,NA,6699,4.99,136484,188182,5
2014,直轄市,區域,高雄市,陳政聞,民主進步黨,1,37,Y,*,22685,16.91,136484,188182,5
2014,直轄市,區域,高雄市,蔡金河,中國國民黨,1,59,N,NA,10318,7.69,136484,188182,5
2014,直轄市,區域,高雄市,高閔琳,民主進步黨,2,32,N,*,26600,19.83,136484,188182,5
2014,直轄市,區域,高雄市,翁瑞珠,民主進步黨,2,64,Y,*,23519,17.53,136484,188182,5
2014,直轄市,區域,高雄市,李眉蓁,中國國民黨,2,35,Y,*,15533,8.82,179069,284010,8
2014,直轄市,區域,高雄市,林瑩蓉,民主進步黨,2,49,Y,*,27510,15.63,179069,284010,8
2014,直轄市,區域,高雄市,周鍾,中國國民黨,1,59,Y,*,13975,7.94,179069,284010,8
2014,直轄市,區域,高雄市,柳淑芳,無黨籍及未經政黨推薦,2,54,N,NA,706,0.4,179069,284010,8
2014,直轄市,區域,高雄市,藍星木,中國國民黨,1,66,Y,NA,13685,7.77,179069,284010,8
2014,直轄市,區域,高雄市,黃石龍,無黨團結聯盟,1,60,Y,*,14103,8.01,179069,284010,8
2014,直轄市,區域,高雄市,張豐藤,民主進步黨,1,53,Y,*,15215,8.64,179069,284010,8
2014,直轄市,區域,高雄市,陳麗珍,中國國民黨,2,48,Y,*,21050,11.96,179069,284010,8
2014,直轄市,區域,高雄市,李柏毅,民主進步黨,1,37,N,*,30571,17.37,179069,284010,8
2014,直轄市,區域,高雄市,陳玫娟,中國國民黨,2,52,Y,*,15980,9.08,179069,284010,8
2014,直轄市,區域,高雄市,何樹勳,新黨,1,34,N,NA,2493,1.41,179069,284010,8
2014,直轄市,區域,高雄市,黃若桓,無黨籍及未經政黨推薦,1,26,N,NA,5168,2.93,179069,284010,8
2014,直轄市,區域,高雄市,何堅心,無黨籍及未經政黨推薦,1,67,N,NA,3275,2.99,111531,162113,5
2014,直轄市,區域,高雄市,葉進國,無黨籍及未經政黨推薦,1,60,N,NA,10050,9.18,111531,162113,5
2014,直轄市,區域,高雄市,許慧玉,中國國民黨,2,47,Y,*,18436,16.84,111531,162113,5
2014,直轄市,區域,高雄市,林芳如,民主進步黨,2,46,Y,*,13691,12.5,111531,162113,5
2014,直轄市,區域,高雄市,張勝富,民主進步黨,1,42,N,*,13755,12.56,111531,162113,5
2014,直轄市,區域,高雄市,吳利成,中國國民黨,1,45,Y,NA,12494,11.41,111531,162113,5
2014,直轄市,區域,高雄市,王慧玲,無黨籍及未經政黨推薦,2,41,N,NA,6679,6.1,111531,162113,5
2014,直轄市,區域,高雄市,邱俊憲,民主進步黨,1,32,N,*,15192,13.87,111531,162113,5
2014,直轄市,區域,高雄市,沈英章,民主進步黨,1,60,N,*,15904,14.52,111531,162113,5
2014,直轄市,區域,高雄市,簡煥宗,民主進步黨,1,41,N,*,18257,19.14,97240,151075,4
2014,直轄市,區域,高雄市,連立堅,民主進步黨,1,51,Y,NA,14848,15.56,97240,151075,4
2014,直轄市,區域,高雄市,蔡金晏,中國國民黨,1,36,Y,*,17582,18.43,97240,151075,4
2014,直轄市,區域,高雄市,劉哲宇,無黨籍及未經政黨推薦,1,25,N,NA,3241,3.39,97240,151075,4
2014,直轄市,區域,高雄市,李喬如,民主進步黨,2,57,Y,*,17630,18.48,97240,151075,4
2014,直轄市,區域,高雄市,陳美雅,中國國民黨,2,44,Y,*,15819,16.58,97240,151075,4
2014,直轄市,區域,高雄市,陳冠銘,台灣團結聯盟,1,37,N,NA,6371,6.67,97240,151075,4
2014,直轄市,區域,高雄市,郭美伶,無黨籍及未經政黨推薦,2,43,N,NA,1635,1.71,97240,151075,4
2014,直轄市,區域,高雄市,鄭新助,無黨籍及未經政黨推薦,1,73,Y,*,14776,8.36,179647,277098,8
2014,直轄市,區域,高雄市,黃香菽,中國國民黨,2,33,N,*,16801,9.51,179647,277098,8
2014,直轄市,區域,高雄市,梁益誌,綠黨,1,32,N,NA,7798,4.41,179647,277098,8
2014,直轄市,區域,高雄市,黃永富,親民黨,1,54,N,NA,3739,2.11,179647,277098,8
2014,直轄市,區域,高雄市,童燕珍,中國國民黨,2,61,Y,NA,10643,6.02,179647,277098,8
2014,直轄市,區域,高雄市,林家慶,無黨籍及未經政黨推薦,1,34,N,NA,512,0.28,179647,277098,8
2014,直轄市,區域,高雄市,黃柏霖,中國國民黨,1,47,Y,*,21003,11.89,179647,277098,8
2014,直轄市,區域,高雄市,曾俊傑,中國國民黨,1,38,Y,*,14899,8.43,179647,277098,8
2014,直轄市,區域,高雄市,洪平朗,民主進步黨,1,59,Y,NA,9719,5.5,179647,277098,8
2014,直轄市,區域,高雄市,張美瑛,無黨籍及未經政黨推薦,2,52,N,NA,544,0.3,179647,277098,8
2014,直轄市,區域,高雄市,林進興,民主進步黨,1,61,N,NA,8054,4.56,179647,277098,8
2014,直轄市,區域,高雄市,何權峰,民主進步黨,1,34,N,*,20901,11.83,179647,277098,8
2014,直轄市,區域,高雄市,林武忠,民主進步黨,1,59,Y,*,16348,9.25,179647,277098,8
2014,直轄市,區域,高雄市,郭國志,無黨籍及未經政黨推薦,1,66,N,NA,1685,0.95,179647,277098,8
2014,直轄市,區域,高雄市,康裕成,民主進步黨,2,58,Y,*,17283,9.78,179647,277098,8
2014,直轄市,區域,高雄市,黃淑美,台灣團結聯盟,2,55,Y,*,11899,6.73,179647,277098,8
2014,直轄市,區域,高雄市,黃紹庭,中國國民黨,1,44,N,*,14995,11.17,136736,211841,6
2014,直轄市,區域,高雄市,郭建盟,民主進步黨,1,44,Y,*,22770,16.97,136736,211841,6
2014,直轄市,區域,高雄市,吳益政,親民黨,1,51,Y,*,15910,11.86,136736,211841,6
2014,直轄市,區域,高雄市,許崑源,中國國民黨,1,57,Y,*,20366,15.18,136736,211841,6
2014,直轄市,區域,高雄市,王芳萍,人民民主陣線,2,48,N,NA,1233,0.91,136736,211841,6
2014,直轄市,區域,高雄市,蕭永達,民主進步黨,1,49,Y,*,15255,11.37,136736,211841,6
2014,直轄市,區域,高雄市,楊定國,台灣團結聯盟,1,52,N,NA,13363,9.96,136736,211841,6
2014,直轄市,區域,高雄市,周玲妏,民主進步黨,2,47,Y,*,21350,15.91,136736,211841,6
2014,直轄市,區域,高雄市,陳若翠,中國國民黨,2,45,N,NA,8894,6.63,136736,211841,6
2014,直轄市,區域,高雄市,楊承翰,無黨籍及未經政黨推薦,1,27,N,NA,8690,4.92,180042,276755,8
2014,直轄市,區域,高雄市,徐榮延,無黨團結聯盟,1,65,Y,NA,10090,5.71,180042,276755,8
2014,直轄市,區域,高雄市,鄭復華,親民黨,2,52,N,NA,3659,2.07,180042,276755,8
2014,直轄市,區域,高雄市,羅鼎城,民主進步黨,1,38,N,*,16870,9.55,180042,276755,8
2014,直轄市,區域,高雄市,陳慧芬,台灣團結聯盟,2,44,N,NA,1988,1.12,180042,276755,8
2014,直轄市,區域,高雄市,張漢忠,民主進步黨,1,61,Y,*,14269,8.08,180042,276755,8
2014,直轄市,區域,高雄市,蘇炎城,民主進步黨,1,62,Y,NA,11577,6.55,180042,276755,8
2014,直轄市,區域,高雄市,李政憲,無黨籍及未經政黨推薦,1,58,N,NA,311,0.17,180042,276755,8
2014,直轄市,區域,高雄市,楊見福,無黨籍及未經政黨推薦,1,62,N,*,13428,7.6,180042,276755,8
2014,直轄市,區域,高雄市,羅章福,無黨籍及未經政黨推薦,1,53,N,NA,218,0.12,180042,276755,8
2014,直轄市,區域,高雄市,陳慧文,民主進步黨,2,40,Y,*,20876,11.82,180042,276755,8
2014,直轄市,區域,高雄市,劉德林,中國國民黨,1,53,Y,*,15886,8.99,180042,276755,8
2014,直轄市,區域,高雄市,郭素桃,無黨籍及未經政黨推薦,2,57,N,NA,4158,2.35,180042,276755,8
2014,直轄市,區域,高雄市,林景元,無黨籍及未經政黨推薦,1,89,N,NA,807,0.45,180042,276755,8
2014,直轄市,區域,高雄市,陳粹鑾,中國國民黨,2,48,Y,*,13607,7.7,180042,276755,8
2014,直轄市,區域,高雄市,張育華,人民民主陣線,2,50,N,NA,1010,0.57,180042,276755,8
2014,直轄市,區域,高雄市,李雅靜,中國國民黨,2,37,Y,*,19200,10.87,180042,276755,8
2014,直轄市,區域,高雄市,顏曉菁,民主進步黨,2,40,Y,*,19874,11.25,180042,276755,8
2014,直轄市,區域,高雄市,王聖仁,民主進步黨,1,54,N,*,14518,7.97,185894,276416,8
2014,直轄市,區域,高雄市,陳信瑜,民主進步黨,2,46,Y,*,20414,11.21,185894,276416,8
2014,直轄市,區域,高雄市,鄭光峰,民主進步黨,1,48,Y,*,16887,9.27,185894,276416,8
2014,直轄市,區域,高雄市,李順進,無黨團結聯盟,1,56,Y,*,18456,10.14,185894,276416,8
2014,直轄市,區域,高雄市,林宛蓉,民主進步黨,2,54,Y,*,20195,11.09,185894,276416,8
2014,直轄市,區域,高雄市,蔡武宏,中國國民黨,1,36,N,NA,11173,6.13,185894,276416,8
2014,直轄市,區域,高雄市,陳麗娜,中國國民黨,2,44,Y,*,21007,11.54,185894,276416,8
2014,直轄市,區域,高雄市,陳信諭,無黨籍及未經政黨推薦,1,26,N,NA,10178,5.59,185894,276416,8
2014,直轄市,區域,高雄市,蕭吉男,台灣團結聯盟,1,38,N,NA,2369,1.3,185894,276416,8
2014,直轄市,區域,高雄市,曾麗燕,中國國民黨,2,61,Y,*,22162,12.17,185894,276416,8
2014,直轄市,區域,高雄市,吳銘賜,民主進步黨,1,49,N,*,24649,13.54,185894,276416,8
2014,直轄市,區域,高雄市,李雨庭,民主進步黨,2,41,N,!,12222,12.39,100365,144529,4
2014,直轄市,區域,高雄市,洪秀錦,中國國民黨,2,53,Y,NA,7835,7.94,100365,144529,4
2014,直轄市,區域,高雄市,徐瑀岑,無黨籍及未經政黨推薦,2,33,N,NA,7109,7.2,100365,144529,4
2014,直轄市,區域,高雄市,韓賜村,民主進步黨,1,55,Y,-,15044,15.25,100365,144529,4
2014,直轄市,區域,高雄市,黃天煌,中國國民黨,1,52,Y,*,15116,15.32,100365,144529,4
2014,直轄市,區域,高雄市,王耀裕,中國國民黨,1,53,N,*,17743,17.98,100365,144529,4
2014,直轄市,區域,高雄市,蔡昌達,民主進步黨,1,44,Y,*,16763,16.99,100365,144529,4
2014,直轄市,區域,高雄市,張禾宜,台灣團結聯盟,2,55,N,NA,6811,6.9,100365,144529,4
2014,直轄市,原住民-平地,臺北市,馬耀．谷木,民主進步黨,1,57,N,NA,754,20.42,3793,6491,1
2014,直轄市,原住民-平地,臺北市,李芳儒,中國國民黨,1,45,Y,*,2937,79.57,3793,6491,1
2014,直轄市,原住民-平地,新北市,宋雨蓁Nikar‧Falong,中國國民黨,2,33,N,*,3065,25.2,12440,25094,3
2014,直轄市,原住民-平地,新北市,夷將‧拔路兒Icyang‧Parod,民主進步黨,1,54,Y,*,2407,19.79,12440,25094,3
2014,直轄市,原住民-平地,新北市,楊春妹,中國國民黨,2,53,Y,*,3459,28.45,12440,25094,3
2014,直轄市,原住民-平地,新北市,張天明,無黨籍及未經政黨推薦,1,56,N,NA,213,1.75,12440,25094,3
2014,直轄市,原住民-平地,新北市,陳家梅,中國國民黨,2,51,N,NA,1358,11.16,12440,25094,3
2014,直轄市,原住民-平地,新北市,忠仁‧達祿斯,中國國民黨,1,53,Y,NA,1656,13.62,12440,25094,3
2014,直轄市,原住民-平地,桃園市,林永財,無黨籍及未經政黨推薦,1,48,N,NA,864,7.09,12421,23725,3
2014,直轄市,原住民-平地,桃園市,王仙蓮,中國國民黨,2,48,N,NA,1589,13.05,12421,23725,3
2014,直轄市,原住民-平地,桃園市,楊進福,中國國民黨,1,57,N,*,2630,21.6,12421,23725,3
2014,直轄市,原住民-平地,桃園市,林金來,無黨籍及未經政黨推薦,1,56,N,NA,847,6.95,12421,23725,3
2014,直轄市,原住民-平地,桃園市,林景騰,無黨籍及未經政黨推薦,1,50,N,NA,533,4.37,12421,23725,3
2014,直轄市,原住民-平地,桃園市,洪國彰,無黨籍及未經政黨推薦,1,55,N,NA,1504,12.35,12421,23725,3
2014,直轄市,原住民-平地,桃園市,吳春芳,中國國民黨,2,57,N,*,2159,17.73,12421,23725,3
2014,直轄市,原住民-平地,桃園市,林志強,無黨籍及未經政黨推薦,1,40,N,*,2049,16.82,12421,23725,3
2014,直轄市,原住民-平地,臺中市,陳建民,無黨籍及未經政黨推薦,1,52,N,NA,797,17.68,4643,7986,1
