prvCode,cityCode,areaCode,deptCode,liCode,tboxNo,candNo,tks,candVictor,tksRate,投票數,選舉人數
09,007,NA,NA,NA,NA,1,586, ,6.89,8620,11810
09,007,NA,NA,NA,NA,2,3582, ,42.12,8620,11810
09,007,NA,NA,NA,NA,3,4337,*,50.99,8620,11810
09,007,NA,010,NA,NA,1,301, ,6.65,4579,6466
09,007,NA,010,NA,NA,2,1952, ,43.15,4579,6466
09,007,NA,010,NA,NA,3,2271,*,50.2,4579,6466
09,007,NA,020,NA,NA,1,119, ,5.79,2089,2745
09,007,NA,020,NA,NA,2,806, ,39.18,2089,2745
09,007,NA,020,NA,NA,3,1132,*,55.03,2089,2745
09,007,NA,030,NA,NA,1,61, ,6.37,969,1321
09,007,NA,030,NA,NA,2,418, ,43.68,969,1321
09,007,NA,030,NA,NA,3,478,*,49.95,969,1321
09,007,NA,040,NA,NA,1,105, ,10.86,983,1278
09,007,NA,040,NA,NA,2,406, ,41.99,983,1278
09,007,NA,040,NA,NA,3,456,*,47.16,983,1278
09,020,NA,NA,NA,NA,1,3459, ,7.34,48089,122294
09,020,NA,NA,NA,NA,2,174, ,0.37,48089,122294
09,020,NA,NA,NA,NA,3,141, ,0.3,48089,122294
09,020,NA,NA,NA,NA,4,19340, ,41.05,48089,122294
09,020,NA,NA,NA,NA,5,23248,*,49.34,48089,122294
09,020,NA,NA,NA,NA,6,752, ,1.6,48089,122294
09,020,NA,010,NA,NA,1,773, ,5.47,14439,36571
09,020,NA,010,NA,NA,2,53, ,0.38,14439,36571
09,020,NA,010,NA,NA,3,45, ,0.32,14439,36571
09,020,NA,010,NA,NA,4,6810, ,48.23,14439,36571
09,020,NA,010,NA,NA,5,6175,*,43.74,14439,36571
09,020,NA,010,NA,NA,6,263, ,1.86,14439,36571
09,020,NA,020,NA,NA,1,897, ,12.62,7232,18375
09,020,NA,020,NA,NA,2,18, ,0.25,7232,18375
09,020,NA,020,NA,NA,3,12, ,0.17,7232,18375
09,020,NA,020,NA,NA,4,2008, ,28.26,7232,18375
09,020,NA,020,NA,NA,5,4098,*,57.68,7232,18375
09,020,NA,020,NA,NA,6,72, ,1.01,7232,18375
09,020,NA,030,NA,NA,1,878, ,8.23,10863,26418
09,020,NA,030,NA,NA,2,46, ,0.43,10863,26418
09,020,NA,030,NA,NA,3,22, ,0.21,10863,26418
09,020,NA,030,NA,NA,4,3574, ,33.5,10863,26418
09,020,NA,030,NA,NA,5,6021,*,56.44,10863,26418
09,020,NA,030,NA,NA,6,127, ,1.19,10863,26418
09,020,NA,040,NA,NA,1,788, ,7.27,11105,28944
09,020,NA,040,NA,NA,2,49, ,0.45,11105,28944
09,020,NA,040,NA,NA,3,44, ,0.41,11105,28944
09,020,NA,040,NA,NA,4,5047, ,46.53,11105,28944
09,020,NA,040,NA,NA,5,4768,*,43.96,11105,28944
09,020,NA,040,NA,NA,6,150, ,1.38,11105,28944
09,020,NA,050,NA,NA,1,119, ,2.86,4236,11425
09,020,NA,050,NA,NA,2,8, ,0.19,4236,11425
09,020,NA,050,NA,NA,3,12, ,0.29,4236,11425
09,020,NA,050,NA,NA,4,1772, ,42.51,4236,11425
09,020,NA,050,NA,NA,5,2120,*,50.86,4236,11425
09,020,NA,050,NA,NA,6,137, ,3.29,4236,11425
09,020,NA,060,NA,NA,1,4, ,1.92,214,561
09,020,NA,060,NA,NA,2,0, ,0,214,561
09,020,NA,060,NA,NA,3,6, ,2.88,214,561
09,020,NA,060,NA,NA,4,129, ,62.02,214,561
09,020,NA,060,NA,NA,5,66,*,31.73,214,561
09,020,NA,060,NA,NA,6,3, ,1.44,214,561
10,002,NA,NA,NA,NA,1,119421,*,50.76,240916,374779
10,002,NA,NA,NA,NA,2,919, ,0.39,240916,374779
10,002,NA,NA,NA,NA,3,1036, ,0.44,240916,374779
10,002,NA,NA,NA,NA,4,714, ,0.3,240916,374779
10,002,NA,NA,NA,NA,5,96779, ,41.13,240916,374779
10,002,NA,NA,NA,NA,6,16412, ,6.98,240916,374779
10,002,NA,010,NA,NA,1,23563,*,51.21,47035,76650
10,002,NA,010,NA,NA,2,105, ,0.23,47035,76650
10,002,NA,010,NA,NA,3,211, ,0.46,47035,76650
10,002,NA,010,NA,NA,4,119, ,0.26,47035,76650
10,002,NA,010,NA,NA,5,18630, ,40.49,47035,76650
10,002,NA,010,NA,NA,6,3386, ,7.36,47035,76650
10,002,NA,020,NA,NA,1,16716,*,51,33378,55126
10,002,NA,020,NA,NA,2,102, ,0.31,33378,55126
10,002,NA,020,NA,NA,3,92, ,0.28,33378,55126
10,002,NA,020,NA,NA,4,91, ,0.28,33378,55126
10,002,NA,020,NA,NA,5,13728, ,41.89,33378,55126
10,002,NA,020,NA,NA,6,2046, ,6.24,33378,55126
10,002,NA,030,NA,NA,1,10661,*,50.35,21674,32600
10,002,NA,030,NA,NA,2,117, ,0.55,21674,32600
10,002,NA,030,NA,NA,3,91, ,0.43,21674,32600
10,002,NA,030,NA,NA,4,91, ,0.43,21674,32600
10,002,NA,030,NA,NA,5,8772, ,41.43,21674,32600
10,002,NA,030,NA,NA,6,1442, ,6.81,21674,32600
10,002,NA,040,NA,NA,1,9472,*,56.15,17452,24249
10,002,NA,040,NA,NA,2,93, ,0.55,17452,24249
10,002,NA,040,NA,NA,3,114, ,0.68,17452,24249
10,002,NA,040,NA,NA,4,66, ,0.39,17452,24249
10,002,NA,040,NA,NA,5,5818, ,34.49,17452,24249
10,002,NA,040,NA,NA,6,1307, ,7.75,17452,24249
10,002,NA,050,NA,NA,1,9646,*,48.73,20279,29950
10,002,NA,050,NA,NA,2,69, ,0.35,20279,29950
10,002,NA,050,NA,NA,3,115, ,0.58,20279,29950
10,002,NA,050,NA,NA,4,73, ,0.37,20279,29950
10,002,NA,050,NA,NA,5,8452, ,42.7,20279,29950
10,002,NA,050,NA,NA,6,1438, ,7.27,20279,29950
10,002,NA,060,NA,NA,1,6854,*,49,14389,21272
10,002,NA,060,NA,NA,2,59, ,0.42,14389,21272
10,002,NA,060,NA,NA,3,56, ,0.4,14389,21272
10,002,NA,060,NA,NA,4,41, ,0.29,14389,21272
10,002,NA,060,NA,NA,5,5958, ,42.59,14389,21272
10,002,NA,060,NA,NA,6,1021, ,7.3,14389,21272
10,002,NA,070,NA,NA,1,8039,*,47.23,17505,27549
10,002,NA,070,NA,NA,2,84, ,0.49,17505,27549
10,002,NA,070,NA,NA,3,75, ,0.44,17505,27549
10,002,NA,070,NA,NA,4,64, ,0.38,17505,27549
10,002,NA,070,NA,NA,5,7516, ,44.16,17505,27549
10,002,NA,070,NA,NA,6,1243, ,7.3,17505,27549
10,002,NA,080,NA,NA,1,12316,*,45.34,27818,44463
10,002,NA,080,NA,NA,2,105, ,0.39,27818,44463
10,002,NA,080,NA,NA,3,99, ,0.36,27818,44463
10,002,NA,080,NA,NA,4,73, ,0.27,27818,44463
10,002,NA,080,NA,NA,5,12591, ,46.35,27818,44463
10,002,NA,080,NA,NA,6,1981, ,7.29,27818,44463
10,002,NA,090,NA,NA,1,9774,*,47.28,21094,34891
10,002,NA,090,NA,NA,2,87, ,0.42,21094,34891
10,002,NA,090,NA,NA,3,84, ,0.41,21094,34891
10,002,NA,090,NA,NA,4,45, ,0.22,21094,34891
10,002,NA,090,NA,NA,5,9133, ,44.18,21094,34891
10,002,NA,090,NA,NA,6,1551, ,7.5,21094,34891
10,002,NA,100,NA,NA,1,5917,*,47.87,12665,18676
10,002,NA,100,NA,NA,2,68, ,0.55,12665,18676
10,002,NA,100,NA,NA,3,62, ,0.5,12665,18676
10,002,NA,100,NA,NA,4,32, ,0.26,12665,18676
10,002,NA,100,NA,NA,5,5526, ,44.71,12665,18676
10,002,NA,100,NA,NA,6,756, ,6.12,12665,18676
10,002,NA,110,NA,NA,1,3310,*,84.22,4015,4844
10,002,NA,110,NA,NA,2,14, ,0.36,4015,4844
10,002,NA,110,NA,NA,3,23, ,0.59,4015,4844
10,002,NA,110,NA,NA,4,9, ,0.23,4015,4844
10,002,NA,110,NA,NA,5,420, ,10.69,4015,4844
10,002,NA,110,NA,NA,6,154, ,3.92,4015,4844
10,002,NA,120,NA,NA,1,3153,*,89.7,3612,4509
10,002,NA,120,NA,NA,2,16, ,0.46,3612,4509
10,002,NA,120,NA,NA,3,14, ,0.4,3612,4509
10,002,NA,120,NA,NA,4,10, ,0.28,3612,4509
10,002,NA,120,NA,NA,5,235, ,6.69,3612,4509
10,002,NA,120,NA,NA,6,87, ,2.48,3612,4509
10,004,NA,NA,NA,NA,1,3403, ,1.32,267013,452720
10,004,NA,NA,NA,NA,2,4874, ,1.89,267013,452720
10,004,NA,NA,NA,NA,3,83683, ,32.4,267013,452720
10,004,NA,NA,NA,NA,4,163662,*,63.36,267013,452720
10,004,NA,NA,NA,NA,5,2683, ,1.04,267013,452720
10,004,NA,010,NA,NA,1,864, ,1.08,82594,148551
10,004,NA,010,NA,NA,2,1260, ,1.58,82594,148551
10,004,NA,010,NA,NA,3,29441, ,36.85,82594,148551
10,004,NA,010,NA,NA,4,47635,*,59.63,82594,148551
10,004,NA,010,NA,NA,5,687, ,0.86,82594,148551
10,004,NA,020,NA,NA,1,742, ,1.77,42865,77666
10,004,NA,020,NA,NA,2,460, ,1.1,42865,77666
10,004,NA,020,NA,NA,3,12915, ,30.89,42865,77666
10,004,NA,020,NA,NA,4,27384,*,65.5,42865,77666
10,004,NA,020,NA,NA,5,308, ,0.74,42865,77666
10,004,NA,030,NA,NA,1,162, ,0.92,18218,28475
10,004,NA,030,NA,NA,2,468, ,2.65,18218,28475
10,004,NA,030,NA,NA,3,5219, ,29.52,18218,28475
10,004,NA,030,NA,NA,4,11639,*,65.84,18218,28475
10,004,NA,030,NA,NA,5,190, ,1.07,18218,28475
10,004,NA,040,NA,NA,1,166, ,1.07,15970,23240
10,004,NA,040,NA,NA,2,288, ,1.86,15970,23240
10,004,NA,040,NA,NA,3,4415, ,28.57,15970,23240
10,004,NA,040,NA,NA,4,10323,*,66.79,15970,23240
10,004,NA,040,NA,NA,5,263, ,1.7,15970,23240
10,004,NA,050,NA,NA,1,488, ,1.34,37740,64996
10,004,NA,050,NA,NA,2,1165, ,3.19,37740,64996
10,004,NA,050,NA,NA,3,13527, ,37.09,37740,64996
10,004,NA,050,NA,NA,4,20715,*,56.8,37740,64996
10,004,NA,050,NA,NA,5,577, ,1.58,37740,64996
10,004,NA,060,NA,NA,1,292, ,1.2,25273,46193
10,004,NA,060,NA,NA,2,564, ,2.32,25273,46193
10,004,NA,060,NA,NA,3,8442, ,34.68,25273,46193
10,004,NA,060,NA,NA,4,14759,*,60.64,25273,46193
10,004,NA,060,NA,NA,5,283, ,1.16,25273,46193
10,004,NA,070,NA,NA,1,175, ,1.66,10934,17157
10,004,NA,070,NA,NA,2,120, ,1.14,10934,17157
10,004,NA,070,NA,NA,3,2872, ,27.22,10934,17157
10,004,NA,070,NA,NA,4,7304,*,69.23,10934,17157
10,004,NA,070,NA,NA,5,80, ,0.76,10934,17157
10,004,NA,080,NA,NA,1,162, ,2.26,7417,10638
10,004,NA,080,NA,NA,2,81, ,1.13,7417,10638
10,004,NA,080,NA,NA,3,1801, ,25.13,7417,10638
10,004,NA,080,NA,NA,4,5064,*,70.67,7417,10638
10,004,NA,080,NA,NA,5,58, ,0.81,7417,10638
10,004,NA,090,NA,NA,1,76, ,1.51,5187,7616
10,004,NA,090,NA,NA,2,110, ,2.18,5187,7616
10,004,NA,090,NA,NA,3,1321, ,26.21,5187,7616
10,004,NA,090,NA,NA,4,3484,*,69.13,5187,7616
10,004,NA,090,NA,NA,5,49, ,0.97,5187,7616
10,004,NA,100,NA,NA,1,112, ,1.38,8577,12512
10,004,NA,100,NA,NA,2,192, ,2.36,8577,12512
10,004,NA,100,NA,NA,3,1955, ,24.08,8577,12512
10,004,NA,100,NA,NA,4,5773,*,71.1,8577,12512
10,004,NA,100,NA,NA,5,88, ,1.08,8577,12512
10,004,NA,110,NA,NA,1,47, ,1.3,3768,4782
10,004,NA,110,NA,NA,2,80, ,2.21,3768,4782
10,004,NA,110,NA,NA,3,666, ,18.38,3768,4782
10,004,NA,110,NA,NA,4,2800,*,77.26,3768,4782
10,004,NA,110,NA,NA,5,31, ,0.86,3768,4782
10,004,NA,120,NA,NA,1,86, ,1.64,5445,7111
10,004,NA,120,NA,NA,2,61, ,1.16,5445,7111
10,004,NA,120,NA,NA,3,749, ,14.26,5445,7111
10,004,NA,120,NA,NA,4,4305,*,81.94,5445,7111
10,004,NA,120,NA,NA,5,53, ,1.01,5445,7111
10,004,NA,130,NA,NA,1,31, ,1.07,3025,3783
10,004,NA,130,NA,NA,2,25, ,0.86,3025,3783
10,004,NA,130,NA,NA,3,360, ,12.38,3025,3783
10,004,NA,130,NA,NA,4,2477,*,85.15,3025,3783
10,004,NA,130,NA,NA,5,16, ,0.55,3025,3783
10,005,NA,NA,NA,NA,1,124603,*,42.66,298319,443908
10,005,NA,NA,NA,NA,2,32026, ,10.96,298319,443908
10,005,NA,NA,NA,NA,3,4864, ,1.67,298319,443908
10,005,NA,NA,NA,NA,4,91260, ,31.24,298319,443908
10,005,NA,NA,NA,NA,5,39347, ,13.47,298319,443908
10,005,NA,010,NA,NA,1,18930,*,42.79,44956,71277
10,005,NA,010,NA,NA,2,7352, ,16.62,44956,71277
10,005,NA,010,NA,NA,3,909, ,2.05,44956,71277
10,005,NA,010,NA,NA,4,11280, ,25.5,44956,71277
10,005,NA,010,NA,NA,5,5765, ,13.03,44956,71277
10,005,NA,020,NA,NA,1,8579,*,34,25931,37251
10,005,NA,020,NA,NA,2,1868, ,7.4,25931,37251
10,005,NA,020,NA,NA,3,504, ,2,25931,37251
10,005,NA,020,NA,NA,4,11189, ,44.34,25931,37251
10,005,NA,020,NA,NA,5,3096, ,12.27,25931,37251
10,005,NA,030,NA,NA,1,7100,*,37.26,19612,27735
10,005,NA,030,NA,NA,2,1992, ,10.46,19612,27735
10,005,NA,030,NA,NA,3,267, ,1.4,19612,27735
10,005,NA,030,NA,NA,4,7850, ,41.2,19612,27735
10,005,NA,030,NA,NA,5,1844, ,9.68,19612,27735
10,005,NA,040,NA,NA,1,15669,*,36.57,43610,68814
10,005,NA,040,NA,NA,2,3189, ,7.44,43610,68814
10,005,NA,040,NA,NA,3,575, ,1.34,43610,68814
10,005,NA,040,NA,NA,4,14399, ,33.6,43610,68814
10,005,NA,040,NA,NA,5,9019, ,21.05,43610,68814
10,005,NA,050,NA,NA,1,24145,*,46.97,52107,83648
10,005,NA,050,NA,NA,2,2659, ,5.17,52107,83648
10,005,NA,050,NA,NA,3,671, ,1.31,52107,83648
10,005,NA,050,NA,NA,4,15460, ,30.07,52107,83648
10,005,NA,050,NA,NA,5,8471, ,16.48,52107,83648
10,005,NA,060,NA,NA,1,5985,*,29.46,20983,29211
10,005,NA,060,NA,NA,2,4453, ,21.92,20983,29211
10,005,NA,060,NA,NA,3,245, ,1.21,20983,29211
10,005,NA,060,NA,NA,4,6957, ,34.24,20983,29211
10,005,NA,060,NA,NA,5,2679, ,13.18,20983,29211
10,005,NA,070,NA,NA,1,3527,*,37.6,9630,13562
10,005,NA,070,NA,NA,2,1232, ,13.13,9630,13562
10,005,NA,070,NA,NA,3,146, ,1.56,9630,13562
10,005,NA,070,NA,NA,4,3603, ,38.41,9630,13562
10,005,NA,070,NA,NA,5,872, ,9.3,9630,13562
10,005,NA,080,NA,NA,1,4241,*,51.84,8365,11544
10,005,NA,080,NA,NA,2,896, ,10.95,8365,11544
10,005,NA,080,NA,NA,3,166, ,2.03,8365,11544
10,005,NA,080,NA,NA,4,2327, ,28.44,8365,11544
10,005,NA,080,NA,NA,5,551, ,6.74,8365,11544
10,005,NA,090,NA,NA,1,7837,*,44.53,17894,26722
10,005,NA,090,NA,NA,2,2571, ,14.61,17894,26722
10,005,NA,090,NA,NA,3,346, ,1.97,17894,26722
10,005,NA,090,NA,NA,4,4951, ,28.13,17894,26722
10,005,NA,090,NA,NA,5,1894, ,10.76,17894,26722
10,005,NA,100,NA,NA,1,5012,*,50.05,10224,14350
10,005,NA,100,NA,NA,2,1180, ,11.78,10224,14350
10,005,NA,100,NA,NA,3,282, ,2.82,10224,14350
10,005,NA,100,NA,NA,4,2544, ,25.41,10224,14350
10,005,NA,100,NA,NA,5,995, ,9.94,10224,14350
10,005,NA,110,NA,NA,1,3859,*,71.73,5487,7922
10,005,NA,110,NA,NA,2,191, ,3.55,5487,7922
10,005,NA,110,NA,NA,3,40, ,0.74,5487,7922
10,005,NA,110,NA,NA,4,1019, ,18.94,5487,7922
10,005,NA,110,NA,NA,5,271, ,5.04,5487,7922
10,005,NA,120,NA,NA,1,3520,*,51.8,6935,8750
10,005,NA,120,NA,NA,2,790, ,11.62,6935,8750
10,005,NA,120,NA,NA,3,99, ,1.46,6935,8750
10,005,NA,120,NA,NA,4,1710, ,25.16,6935,8750
10,005,NA,120,NA,NA,5,677, ,9.96,6935,8750
10,005,NA,130,NA,NA,1,4122,*,47.43,8980,12873
10,005,NA,130,NA,NA,2,1067, ,12.28,8980,12873
10,005,NA,130,NA,NA,3,285, ,3.28,8980,12873
10,005,NA,130,NA,NA,4,2439, ,28.06,8980,12873
10,005,NA,130,NA,NA,5,778, ,8.95,8980,12873
10,005,NA,140,NA,NA,1,2243,*,50.99,4520,5880
10,005,NA,140,NA,NA,2,594, ,13.5,4520,5880
10,005,NA,140,NA,NA,3,86, ,1.95,4520,5880
10,005,NA,140,NA,NA,4,1095, ,24.89,4520,5880
10,005,NA,140,NA,NA,5,381, ,8.66,4520,5880
10,005,NA,150,NA,NA,1,3171,*,43.91,7438,10242
10,005,NA,150,NA,NA,2,614, ,8.5,7438,10242
10,005,NA,150,NA,NA,3,101, ,1.4,7438,10242
10,005,NA,150,NA,NA,4,2068, ,28.63,7438,10242
10,005,NA,150,NA,NA,5,1268, ,17.56,7438,10242
10,005,NA,160,NA,NA,1,2549,*,61.79,4203,5452
10,005,NA,160,NA,NA,2,221, ,5.36,4203,5452
10,005,NA,160,NA,NA,3,48, ,1.16,4203,5452
10,005,NA,160,NA,NA,4,926, ,22.45,4203,5452
10,005,NA,160,NA,NA,5,381, ,9.24,4203,5452
10,005,NA,170,NA,NA,1,1820,*,57.36,3251,3785
10,005,NA,170,NA,NA,2,314, ,9.9,3251,3785
10,005,NA,170,NA,NA,3,42, ,1.32,3251,3785
10,005,NA,170,NA,NA,4,796, ,25.09,3251,3785
10,005,NA,170,NA,NA,5,201, ,6.33,3251,3785
10,005,NA,180,NA,NA,1,2294,*,56.78,4193,4890
10,005,NA,180,NA,NA,2,843, ,20.87,4193,4890
10,005,NA,180,NA,NA,3,52, ,1.29,4193,4890
10,005,NA,180,NA,NA,4,647, ,16.01,4193,4890
10,005,NA,180,NA,NA,5,204, ,5.05,4193,4890
10,007,NA,NA,NA,NA,1,369133,*,56.75,667519,1028606
10,007,NA,NA,NA,NA,2,272817, ,41.94,667519,1028606
10,007,NA,NA,NA,NA,3,8474, ,1.3,667519,1028606
10,007,NA,010,NA,NA,1,61672,*,55.16,113830,183451
10,007,NA,010,NA,NA,2,49009, ,43.83,113830,183451
10,007,NA,010,NA,NA,3,1134, ,1.01,113830,183451
10,007,NA,020,NA,NA,1,26156,*,60.36,44292,68446
10,007,NA,020,NA,NA,2,16816, ,38.8,44292,68446
10,007,NA,020,NA,NA,3,363, ,0.84,44292,68446
10,007,NA,030,NA,NA,1,25917,*,59.04,44702,72790
10,007,NA,030,NA,NA,2,17481, ,39.82,44702,72790
10,007,NA,030,NA,NA,3,497, ,1.13,44702,72790
10,007,NA,040,NA,NA,1,5548,*,61.02,9298,13596
10,007,NA,040,NA,NA,2,3453, ,37.98,9298,13596
10,007,NA,040,NA,NA,3,91, ,1,9298,13596
10,007,NA,050,NA,NA,1,12453,*,62.16,20531,30693
10,007,NA,050,NA,NA,2,7368, ,36.78,20531,30693
10,007,NA,050,NA,NA,3,214, ,1.07,20531,30693
10,007,NA,060,NA,NA,1,15379,*,61.64,25552,38091
10,007,NA,060,NA,NA,2,9337, ,37.42,25552,38091
10,007,NA,060,NA,NA,3,235, ,0.94,25552,38091
10,007,NA,070,NA,NA,1,11942,*,60.47,20184,31353
10,007,NA,070,NA,NA,2,7559, ,38.28,20184,31353
10,007,NA,070,NA,NA,3,247, ,1.25,20184,31353
10,007,NA,080,NA,NA,1,13112,*,55.66,24075,37380
10,007,NA,080,NA,NA,2,10147, ,43.07,24075,37380
10,007,NA,080,NA,NA,3,298, ,1.27,24075,37380
10,007,NA,090,NA,NA,1,6258,*,46.74,13761,19366
10,007,NA,090,NA,NA,2,7002, ,52.3,13761,19366
10,007,NA,090,NA,NA,3,128, ,0.96,13761,19366
10,007,NA,100,NA,NA,1,33753,*,55.7,62049,98662
10,007,NA,100,NA,NA,2,26004, ,42.91,62049,98662
10,007,NA,100,NA,NA,3,845, ,1.39,62049,98662
10,007,NA,110,NA,NA,1,15846,*,57.89,28121,43448
10,007,NA,110,NA,NA,2,11159, ,40.77,28121,43448
10,007,NA,110,NA,NA,3,367, ,1.34,28121,43448
10,007,NA,120,NA,NA,1,10849,*,51.73,21653,33589
10,007,NA,120,NA,NA,2,9731, ,46.4,21653,33589
10,007,NA,120,NA,NA,3,394, ,1.88,21653,33589
10,007,NA,130,NA,NA,1,12042,*,55.63,22176,33111
10,007,NA,130,NA,NA,2,9240, ,42.68,22176,33111
10,007,NA,130,NA,NA,3,366, ,1.69,22176,33111
10,007,NA,140,NA,NA,1,12064,*,64.79,19214,26808
10,007,NA,140,NA,NA,2,6295, ,33.81,19214,26808
10,007,NA,140,NA,NA,3,262, ,1.41,19214,26808
10,007,NA,150,NA,NA,1,10191,*,54.16,19285,28814
10,007,NA,150,NA,NA,2,8335, ,44.29,19285,28814
10,007,NA,150,NA,NA,3,292, ,1.55,19285,28814
10,007,NA,160,NA,NA,1,10710,*,54.47,20227,29709
10,007,NA,160,NA,NA,2,8642, ,43.95,20227,29709
10,007,NA,160,NA,NA,3,312, ,1.59,20227,29709
10,007,NA,170,NA,NA,1,11569,*,51.6,23092,34922
10,007,NA,170,NA,NA,2,10387, ,46.33,23092,34922
10,007,NA,170,NA,NA,3,464, ,2.07,23092,34922
10,007,NA,180,NA,NA,1,4671,*,53.53,9006,12431
10,007,NA,180,NA,NA,2,3914, ,44.85,9006,12431
10,007,NA,180,NA,NA,3,141, ,1.62,9006,12431
10,007,NA,190,NA,NA,1,9358,*,56.17,17103,27061
10,007,NA,190,NA,NA,2,7082, ,42.51,17103,27061
10,007,NA,190,NA,NA,3,221, ,1.33,17103,27061
10,007,NA,200,NA,NA,1,15520,*,61.74,26150,40941
10,007,NA,200,NA,NA,2,9227, ,36.7,26150,40941
10,007,NA,200,NA,NA,3,392, ,1.56,26150,40941
10,007,NA,210,NA,NA,1,7830,*,54.24,14885,22124
10,007,NA,210,NA,NA,2,6376, ,44.16,14885,22124
10,007,NA,210,NA,NA,3,231, ,1.6,14885,22124
10,007,NA,220,NA,NA,1,8397,*,54.16,16209,24463
10,007,NA,220,NA,NA,2,6869, ,44.3,16209,24463
10,007,NA,220,NA,NA,3,239, ,1.54,16209,24463
10,007,NA,230,NA,NA,1,10335,*,59.29,18141,27393
10,007,NA,230,NA,NA,2,6883, ,39.49,18141,27393
10,007,NA,230,NA,NA,3,213, ,1.22,18141,27393
10,007,NA,240,NA,NA,1,5197,*,59.63,9176,13609
10,007,NA,240,NA,NA,2,3383, ,38.82,9176,13609
10,007,NA,240,NA,NA,3,135, ,1.55,9176,13609
10,007,NA,250,NA,NA,1,4843,*,55.91,8982,12048
10,007,NA,250,NA,NA,2,3701, ,42.73,8982,12048
10,007,NA,250,NA,NA,3,118, ,1.36,8982,12048
10,007,NA,260,NA,NA,1,7521,*,49.44,15825,24307
10,007,NA,260,NA,NA,2,7417, ,48.75,15825,24307
10,007,NA,260,NA,NA,3,275, ,1.81,15825,24307
10,008,NA,NA,NA,NA,1,117993, ,42.83,280596,406195
10,008,NA,NA,NA,NA,2,154256,*,55.99,280596,406195
10,008,NA,NA,NA,NA,3,3250, ,1.18,280596,406195
10,008,NA,010,NA,NA,1,22507, ,41.06,55726,80911
10,008,NA,010,NA,NA,2,31640,*,57.72,55726,80911
10,008,NA,010,NA,NA,3,668, ,1.22,55726,80911
10,008,NA,020,NA,NA,1,18532, ,43.67,43154,65233
10,008,NA,020,NA,NA,2,23466,*,55.3,43154,65233
10,008,NA,020,NA,NA,3,439, ,1.03,43154,65233
10,008,NA,030,NA,NA,1,24456, ,46.68,53232,80767
10,008,NA,030,NA,NA,2,27274,*,52.06,53232,80767
10,008,NA,030,NA,NA,3,657, ,1.25,53232,80767
10,008,NA,040,NA,NA,1,13102, ,44.93,29826,44332
10,008,NA,040,NA,NA,2,15696,*,53.82,29826,44332
10,008,NA,040,NA,NA,3,364, ,1.25,29826,44332
10,008,NA,050,NA,NA,1,2676, ,40.31,6762,8898
10,008,NA,050,NA,NA,2,3864,*,58.21,6762,8898
10,008,NA,050,NA,NA,3,98, ,1.48,6762,8898
10,008,NA,060,NA,NA,1,10617, ,48.05,22614,31435
10,008,NA,060,NA,NA,2,11200,*,50.69,22614,31435
10,008,NA,060,NA,NA,3,277, ,1.25,22614,31435
10,008,NA,070,NA,NA,1,3966, ,38.97,10353,14789
10,008,NA,070,NA,NA,2,6117,*,60.1,10353,14789
10,008,NA,070,NA,NA,3,95, ,0.93,10353,14789
10,008,NA,080,NA,NA,1,4121, ,45.01,9332,12338
10,008,NA,080,NA,NA,2,4916,*,53.7,9332,12338
10,008,NA,080,NA,NA,3,118, ,1.29,9332,12338
10,008,NA,090,NA,NA,1,4509, ,50.05,9180,13026
10,008,NA,090,NA,NA,2,4400,*,48.84,9180,13026
10,008,NA,090,NA,NA,3,100, ,1.11,9180,13026
10,008,NA,100,NA,NA,1,4852, ,44.49,11091,15366
10,008,NA,100,NA,NA,2,5941,*,54.47,11091,15366
10,008,NA,100,NA,NA,3,113, ,1.04,11091,15366
10,008,NA,110,NA,NA,1,4101, ,39.01,10709,14350
10,008,NA,110,NA,NA,2,6274,*,59.67,10709,14350
10,008,NA,110,NA,NA,3,139, ,1.32,10709,14350
10,008,NA,120,NA,NA,1,2721, ,29.97,9287,12536
10,008,NA,120,NA,NA,2,6262,*,68.98,9287,12536
10,008,NA,120,NA,NA,3,95, ,1.05,9287,12536
10,008,NA,130,NA,NA,1,1833, ,20.09,9330,12214
10,008,NA,130,NA,NA,2,7206,*,78.96,9330,12214
10,008,NA,130,NA,NA,3,87, ,0.95,9330,12214
10,009,NA,NA,NA,NA,1,207519,*,56.57,376649,559273
10,009,NA,NA,NA,NA,2,152620, ,41.6,376649,559273
10,009,NA,NA,NA,NA,3,6694, ,1.82,376649,559273
10,009,NA,010,NA,NA,1,30227,*,55.03,55923,87569
10,009,NA,010,NA,NA,2,23605, ,42.97,55923,87569
10,009,NA,010,NA,NA,3,1096, ,2,55923,87569
10,009,NA,020,NA,NA,1,13543,*,55.56,24863,36547
10,009,NA,020,NA,NA,2,10389, ,42.62,24863,36547
10,009,NA,020,NA,NA,3,444, ,1.82,24863,36547
10,009,NA,030,NA,NA,1,22501,*,62.12,37056,56761
10,009,NA,030,NA,NA,2,12924, ,35.68,37056,56761
10,009,NA,030,NA,NA,3,795, ,2.19,37056,56761
10,009,NA,040,NA,NA,1,12069,*,50.06,24593,36540
10,009,NA,040,NA,NA,2,11670, ,48.41,24593,36540
10,009,NA,040,NA,NA,3,368, ,1.53,24593,36540
10,009,NA,050,NA,NA,1,9841,*,63.23,16073,23216
10,009,NA,050,NA,NA,2,5423, ,34.85,16073,23216
10,009,NA,050,NA,NA,3,299, ,1.92,16073,23216
