prvCode,cityCode,areaCode,deptCode,liCode,tboxNo,candNo,tks,candVictor,tksRate,投票數,選舉人數
64,000,NA,170,003,NA,2,807,*,51.57,1606,2539
64,000,NA,170,004,NA,1,962, ,43.61,2249,3592
64,000,NA,170,004,NA,2,1244,*,56.39,2249,3592
64,000,NA,170,005,NA,1,455,*,100,497,824
64,000,NA,170,006,NA,1,2523,*,100,2841,5251
64,000,NA,170,007,NA,1,2139,*,40.77,5336,8881
64,000,NA,170,007,NA,2,1066, ,20.32,5336,8881
64,000,NA,170,007,NA,3,2041, ,38.91,5336,8881
64,000,NA,170,008,NA,1,606, ,42.41,1457,2118
64,000,NA,170,008,NA,2,792,*,55.42,1457,2118
64,000,NA,170,008,NA,3,31, ,2.17,1457,2118
64,000,NA,170,009,NA,1,4521,*,50.05,9271,17758
64,000,NA,170,009,NA,2,2941, ,32.56,9271,17758
64,000,NA,170,009,NA,3,1571, ,17.39,9271,17758
64,000,NA,170,010,NA,1,1240,*,100,1483,2721
64,000,NA,170,011,NA,1,436, ,28.97,1541,2438
64,000,NA,170,011,NA,2,1069,*,71.03,1541,2438
64,000,NA,170,012,NA,1,295, ,28.34,1065,1535
64,000,NA,170,012,NA,2,746,*,71.66,1065,1535
64,000,NA,170,013,NA,1,1023, ,37.51,2789,5098
64,000,NA,170,013,NA,2,562, ,20.61,2789,5098
64,000,NA,170,013,NA,3,1142,*,41.88,2789,5098
64,000,NA,170,014,NA,1,965, ,46.26,2151,3706
64,000,NA,170,014,NA,2,1121,*,53.74,2151,3706
64,000,NA,170,015,NA,1,1666, ,43.93,3914,6678
64,000,NA,170,015,NA,2,2126,*,56.07,3914,6678
64,000,NA,170,016,NA,1,371, ,25.41,1481,2150
64,000,NA,170,016,NA,2,362, ,24.79,1481,2150
64,000,NA,170,016,NA,3,727,*,49.79,1481,2150
64,000,NA,180,001,NA,1,1614, ,30.05,5503,9885
64,000,NA,180,001,NA,2,500, ,9.31,5503,9885
64,000,NA,180,001,NA,3,3257,*,60.64,5503,9885
64,000,NA,180,002,NA,1,2284,*,100,2597,4670
64,000,NA,180,003,NA,1,2245, ,43.21,5453,9361
64,000,NA,180,003,NA,2,2951,*,56.79,5453,9361
64,000,NA,180,004,NA,1,556, ,26.07,2177,3354
64,000,NA,180,004,NA,2,1577,*,73.93,2177,3354
64,000,NA,180,005,NA,1,279, ,7.4,3838,6357
64,000,NA,180,005,NA,2,1326, ,35.15,3838,6357
64,000,NA,180,005,NA,3,2167,*,57.45,3838,6357
64,000,NA,180,006,NA,1,370,*,100,429,652
64,000,NA,180,007,NA,1,1020, ,45.84,2271,3695
64,000,NA,180,007,NA,2,1205,*,54.16,2271,3695
64,000,NA,190,001,NA,1,244, ,40.87,626,1006
64,000,NA,190,001,NA,2,353,*,59.13,626,1006
64,000,NA,190,002,NA,1,1416,*,64.04,2271,4137
64,000,NA,190,002,NA,2,795, ,35.96,2271,4137
64,000,NA,190,003,NA,1,1535,*,100,1777,3008
64,000,NA,190,004,NA,1,303,*,51.79,602,915
64,000,NA,190,004,NA,2,282, ,48.21,602,915
64,000,NA,190,005,NA,1,1040, ,44.94,2370,3966
64,000,NA,190,005,NA,2,1274,*,55.06,2370,3966
64,000,NA,190,006,NA,1,613,*,60.39,1037,1333
64,000,NA,190,006,NA,2,402, ,39.61,1037,1333
64,000,NA,190,007,NA,1,758,*,48.04,1614,2666
64,000,NA,190,007,NA,2,113, ,7.16,1614,2666
64,000,NA,190,007,NA,3,707, ,44.8,1614,2666
64,000,NA,190,008,NA,1,153,*,100,188,287
64,000,NA,190,009,NA,1,1421,*,100,1526,2704
64,000,NA,190,010,NA,1,529,*,53.17,1020,1391
64,000,NA,190,010,NA,2,466, ,46.83,1020,1391
64,000,NA,190,011,NA,1,1750,*,100,2028,3415
64,000,NA,190,012,NA,1,1548, ,49.55,3195,5238
64,000,NA,190,012,NA,2,1576,*,50.45,3195,5238
64,000,NA,190,013,NA,1,437, ,45.38,979,1489
64,000,NA,190,013,NA,2,526,*,54.62,979,1489
64,000,NA,190,014,NA,1,443,*,100,465,734
64,000,NA,190,015,NA,1,395,*,61.34,662,823
64,000,NA,190,015,NA,2,249, ,38.66,662,823
64,000,NA,190,016,NA,1,1257,*,67.47,1923,3123
64,000,NA,190,016,NA,2,606, ,32.53,1923,3123
64,000,NA,190,017,NA,1,270, ,12.2,2264,3664
64,000,NA,190,017,NA,2,339, ,15.31,2264,3664
64,000,NA,190,017,NA,3,820,*,37.04,2264,3664
64,000,NA,190,017,NA,4,785, ,35.46,2264,3664
64,000,NA,190,018,NA,1,840, ,36.71,2339,3915
64,000,NA,190,018,NA,2,885,*,38.68,2339,3915
64,000,NA,190,018,NA,3,563, ,24.61,2339,3915
64,000,NA,190,019,NA,1,1943,*,52.44,3801,6523
64,000,NA,190,019,NA,2,1762, ,47.56,3801,6523
64,000,NA,190,020,NA,1,2581,*,100,3090,5642
64,000,NA,190,021,NA,1,894,*,100,1081,1784
64,000,NA,190,022,NA,1,473, ,37.01,1304,1889
64,000,NA,190,022,NA,2,528,*,41.31,1304,1889
64,000,NA,190,022,NA,3,277, ,21.67,1304,1889
64,000,NA,190,023,NA,1,1013,*,100,1152,1779
64,000,NA,190,024,NA,1,512,*,77.34,685,1005
64,000,NA,190,024,NA,2,150, ,22.66,685,1005
64,000,NA,190,025,NA,1,520,*,43.88,1199,1616
64,000,NA,190,025,NA,2,414, ,34.94,1199,1616
64,000,NA,190,025,NA,3,251, ,21.18,1199,1616
64,000,NA,190,026,NA,1,410, ,18.71,2225,3222
64,000,NA,190,026,NA,2,780, ,35.6,2225,3222
64,000,NA,190,026,NA,3,1001,*,45.69,2225,3222
64,000,NA,190,027,NA,1,495, ,43.04,1174,1666
64,000,NA,190,027,NA,2,655,*,56.96,1174,1666
64,000,NA,190,028,NA,1,767,*,69.92,1130,1488
64,000,NA,190,028,NA,2,330, ,30.08,1130,1488
64,000,NA,190,029,NA,1,346, ,49.5,712,945
64,000,NA,190,029,NA,2,353,*,50.5,712,945
64,000,NA,190,030,NA,1,602,*,51.23,1210,1989
64,000,NA,190,030,NA,2,573, ,48.77,1210,1989
64,000,NA,190,031,NA,1,293,*,53.08,556,656
64,000,NA,190,031,NA,2,259, ,46.92,556,656
64,000,NA,190,032,NA,1,1136,*,100,1243,2141
64,000,NA,190,033,NA,1,1043,*,100,1128,1683
64,000,NA,200,001,NA,1,565, ,45.09,1300,1996
64,000,NA,200,001,NA,2,688,*,54.91,1300,1996
64,000,NA,200,002,NA,1,590,*,100,665,1018
64,000,NA,200,003,NA,1,793,*,55.61,1490,2141
64,000,NA,200,003,NA,2,633, ,44.39,1490,2141
64,000,NA,200,004,NA,1,735, ,44.06,1741,2536
64,000,NA,200,004,NA,2,933,*,55.94,1741,2536
64,000,NA,200,005,NA,1,205, ,23.32,888,1141
64,000,NA,200,005,NA,2,47, ,5.35,888,1141
64,000,NA,200,005,NA,3,296, ,33.67,888,1141
64,000,NA,200,005,NA,4,331,*,37.66,888,1141
64,000,NA,200,006,NA,1,1102,*,100,1339,2179
64,000,NA,200,007,NA,1,886,*,100,940,1321
64,000,NA,200,008,NA,1,957,*,51.95,1918,3104
64,000,NA,200,008,NA,2,885, ,48.05,1918,3104
64,000,NA,200,009,NA,1,535,*,52.66,1053,1458
64,000,NA,200,009,NA,2,481, ,47.34,1053,1458
64,000,NA,200,010,NA,1,436, ,16.93,2646,4811
64,000,NA,200,010,NA,2,599, ,23.26,2646,4811
64,000,NA,200,010,NA,3,1196,*,46.45,2646,4811
64,000,NA,200,010,NA,4,344, ,13.36,2646,4811
64,000,NA,200,011,NA,1,585, ,43.89,1390,2291
64,000,NA,200,011,NA,2,748,*,56.11,1390,2291
64,000,NA,200,012,NA,1,1320,*,100,1426,2323
64,000,NA,200,013,NA,1,593,*,100,747,1290
64,000,NA,200,014,NA,1,96, ,20.73,486,632
64,000,NA,200,014,NA,2,367,*,79.27,486,632
64,000,NA,200,015,NA,1,1866,*,100,2204,3484
64,000,NA,200,016,NA,1,549,*,57.67,988,1416
64,000,NA,200,016,NA,2,403, ,42.33,988,1416
64,000,NA,200,017,NA,1,286, ,49.4,594,762
64,000,NA,200,017,NA,2,293,*,50.6,594,762
64,000,NA,210,001,NA,1,548,*,100,650,1107
64,000,NA,210,002,NA,1,1139,*,100,1289,1995
64,000,NA,210,003,NA,1,903,*,44.59,2090,3217
64,000,NA,210,003,NA,2,505, ,24.94,2090,3217
64,000,NA,210,003,NA,3,617, ,30.47,2090,3217
64,000,NA,210,004,NA,1,1145,*,66.15,1773,2588
64,000,NA,210,004,NA,2,586, ,33.85,1773,2588
64,000,NA,210,005,NA,1,1166,*,100,1321,2348
64,000,NA,210,006,NA,1,164,*,50.77,336,438
64,000,NA,210,006,NA,2,159, ,49.23,336,438
64,000,NA,210,007,NA,1,1127,*,100,1321,2239
64,000,NA,210,008,NA,1,1113,*,51.62,2201,3717
64,000,NA,210,008,NA,2,1043, ,48.38,2201,3717
64,000,NA,210,009,NA,1,1558,*,100,1824,3199
64,000,NA,210,010,NA,1,657,*,61.4,1109,1785
64,000,NA,210,010,NA,2,44, ,4.11,1109,1785
64,000,NA,210,010,NA,3,369, ,34.49,1109,1785
64,000,NA,210,011,NA,1,419, ,31.04,1392,2340
64,000,NA,210,011,NA,2,931,*,68.96,1392,2340
64,000,NA,220,001,NA,1,182,*,59.28,309,349
64,000,NA,220,001,NA,2,125, ,40.72,309,349
64,000,NA,220,002,NA,1,358, ,49.93,736,963
64,000,NA,220,002,NA,2,359,*,50.07,736,963
64,000,NA,220,003,NA,1,135, ,42.45,320,352
64,000,NA,220,003,NA,2,183,*,57.55,320,352
64,000,NA,220,004,NA,1,190,*,100,217,344
64,000,NA,220,005,NA,1,182, ,36.84,500,593
64,000,NA,220,005,NA,2,312,*,63.16,500,593
64,000,NA,220,006,NA,1,489,*,100,538,897
64,000,NA,220,007,NA,1,412,*,100,460,737
64,000,NA,220,008,NA,1,182,*,100,200,314
64,000,NA,220,009,NA,1,207,*,54.47,382,473
64,000,NA,220,009,NA,2,173, ,45.53,382,473
64,000,NA,220,010,NA,1,555,*,100,664,1119
64,000,NA,230,001,NA,1,545,*,63.15,878,1232
64,000,NA,230,001,NA,2,285, ,33.02,878,1232
64,000,NA,230,001,NA,3,33, ,3.82,878,1232
64,000,NA,230,002,NA,1,405, ,33.06,1257,1893
64,000,NA,230,002,NA,2,820,*,66.94,1257,1893
64,000,NA,230,003,NA,1,684,*,100,727,1159
64,000,NA,230,004,NA,1,832,*,66.08,1302,2063
64,000,NA,230,004,NA,2,427, ,33.92,1302,2063
64,000,NA,230,005,NA,1,460,*,100,521,760
64,000,NA,230,006,NA,1,404, ,17.21,2482,4665
64,000,NA,230,006,NA,2,1944,*,82.79,2482,4665
64,000,NA,230,007,NA,1,764,*,53.28,1486,2504
64,000,NA,230,007,NA,2,670, ,46.72,1486,2504
64,000,NA,230,008,NA,1,1092,*,100,1307,2199
64,000,NA,230,009,NA,1,738,*,100,834,1476
64,000,NA,230,010,NA,1,787,*,100,909,1564
64,000,NA,230,011,NA,1,574,*,100,601,989
64,000,NA,230,012,NA,1,1307,*,100,1533,2854
64,000,NA,240,001,NA,1,1341,*,100,1579,3112
64,000,NA,240,002,NA,1,281, ,37.52,763,1093
64,000,NA,240,002,NA,2,468,*,62.48,763,1093
64,000,NA,240,003,NA,1,304, ,37.44,843,1159
64,000,NA,240,003,NA,2,383,*,47.17,843,1159
64,000,NA,240,003,NA,3,125, ,15.39,843,1159
64,000,NA,240,004,NA,1,572,*,100,639,1048
64,000,NA,240,005,NA,1,240, ,26.52,920,1186
64,000,NA,240,005,NA,2,183, ,20.22,920,1186
64,000,NA,240,005,NA,3,482,*,53.26,920,1186
64,000,NA,240,006,NA,1,1071,*,100,1216,2135
64,000,NA,240,007,NA,1,722,*,55.2,1331,1999
64,000,NA,240,007,NA,2,586, ,44.8,1331,1999
64,000,NA,240,008,NA,1,768, ,42.11,1871,3113
64,000,NA,240,008,NA,2,1056,*,57.89,1871,3113
64,000,NA,240,009,NA,1,995,*,53.44,1898,2505
64,000,NA,240,009,NA,2,867, ,46.56,1898,2505
64,000,NA,240,010,NA,1,836,*,100,968,1792
64,000,NA,240,011,NA,1,712, ,34.38,2114,3310
64,000,NA,240,011,NA,2,1359,*,65.62,2114,3310
64,000,NA,240,012,NA,1,885,*,61.84,1451,2083
64,000,NA,240,012,NA,2,546, ,38.16,1451,2083
64,000,NA,240,013,NA,1,700, ,42.79,1680,2841
64,000,NA,240,013,NA,2,936,*,57.21,1680,2841
64,000,NA,240,014,NA,1,596, ,40.63,1502,2211
64,000,NA,240,014,NA,2,871,*,59.37,1502,2211
64,000,NA,240,015,NA,1,203, ,31.67,648,797
64,000,NA,240,015,NA,2,438,*,68.33,648,797
64,000,NA,240,016,NA,1,951,*,100,1038,1836
64,000,NA,240,017,NA,1,465, ,39.11,1205,1658
64,000,NA,240,017,NA,2,724,*,60.89,1205,1658
64,000,NA,240,018,NA,1,364,*,73.68,507,795
64,000,NA,240,018,NA,2,130, ,26.32,507,795
64,000,NA,240,019,NA,1,814,*,55.95,1501,2490
64,000,NA,240,019,NA,2,641, ,44.05,1501,2490
64,000,NA,240,020,NA,1,1266,*,50.28,2604,4412
64,000,NA,240,020,NA,2,1252, ,49.72,2604,4412
64,000,NA,250,001,NA,1,558,*,100,608,1024
64,000,NA,250,002,NA,1,254, ,43.94,598,940
64,000,NA,250,002,NA,2,324,*,56.06,598,940
64,000,NA,250,003,NA,1,317,*,63.27,517,752
64,000,NA,250,003,NA,2,184, ,36.73,517,752
64,000,NA,250,004,NA,1,598, ,44.83,1384,2155
64,000,NA,250,004,NA,2,736,*,55.17,1384,2155
64,000,NA,250,005,NA,1,1168,*,100,1346,2585
64,000,NA,250,006,NA,1,1119,*,51.4,2217,3572
64,000,NA,250,006,NA,2,1058, ,48.6,2217,3572
64,000,NA,250,007,NA,1,514,*,100,605,963
64,000,NA,250,008,NA,1,1221, ,49.37,2512,3655
64,000,NA,250,008,NA,2,1252,*,50.63,2512,3655
64,000,NA,250,009,NA,1,637,*,72.72,954,1682
64,000,NA,250,009,NA,2,239, ,27.28,954,1682
64,000,NA,250,010,NA,1,393,*,52.12,763,1173
64,000,NA,250,010,NA,2,361, ,47.88,763,1173
64,000,NA,250,011,NA,1,372, ,32.35,1184,2059
64,000,NA,250,011,NA,2,778,*,67.65,1184,2059
64,000,NA,250,012,NA,1,511,*,100,581,1085
64,000,NA,250,013,NA,1,357,*,100,412,661
64,000,NA,250,014,NA,1,1017,*,100,1270,2647
64,000,NA,260,001,NA,1,256, ,40.76,651,907
64,000,NA,260,001,NA,2,372,*,59.24,651,907
64,000,NA,260,002,NA,1,465,*,100,491,819
64,000,NA,260,003,NA,1,595,*,56.72,1071,1653
64,000,NA,260,003,NA,2,454, ,43.28,1071,1653
64,000,NA,260,004,NA,1,1688,*,100,1926,3678
64,000,NA,260,005,NA,1,826,*,100,927,1706
64,000,NA,260,006,NA,1,378,*,58.79,663,1058
64,000,NA,260,006,NA,2,265, ,41.21,663,1058
64,000,NA,260,007,NA,1,1311,*,100,1470,2835
64,000,NA,260,008,NA,1,275,*,51.21,553,891
64,000,NA,260,008,NA,2,262, ,48.79,553,891
64,000,NA,260,009,NA,1,405,*,67.95,612,1028
64,000,NA,260,009,NA,2,191, ,32.05,612,1028
64,000,NA,260,010,NA,1,246, ,32.84,757,1095
64,000,NA,260,010,NA,2,503,*,67.16,757,1095
64,000,NA,260,011,NA,1,689,*,53.87,1314,1993
64,000,NA,260,011,NA,2,590, ,46.13,1314,1993
64,000,NA,260,012,NA,1,393,*,55.82,714,1025
64,000,NA,260,012,NA,2,311, ,44.18,714,1025
64,000,NA,260,013,NA,1,123, ,18.98,658,955
64,000,NA,260,013,NA,2,171, ,26.39,658,955
64,000,NA,260,013,NA,3,354,*,54.63,658,955
64,000,NA,260,014,NA,1,526,*,100,561,1057
64,000,NA,260,015,NA,1,1779,*,100,2121,4595
64,000,NA,270,001,NA,1,601,*,50.13,1221,1581
64,000,NA,270,001,NA,2,598, ,49.87,1221,1581
64,000,NA,270,002,NA,1,610, ,46.18,1341,1781
64,000,NA,270,002,NA,2,711,*,53.82,1341,1781
64,000,NA,270,003,NA,1,766,*,52.18,1502,2249
64,000,NA,270,003,NA,2,702, ,47.82,1502,2249
64,000,NA,270,004,NA,1,194,*,100,214,377
64,000,NA,270,005,NA,1,804, ,48.35,1692,2478
64,000,NA,270,005,NA,2,859,*,51.65,1692,2478
64,000,NA,270,006,NA,1,1240,*,54.27,2321,3275
64,000,NA,270,006,NA,2,716, ,31.33,2321,3275
64,000,NA,270,006,NA,3,329, ,14.4,2321,3275
64,000,NA,280,001,NA,1,749,*,100,789,1199
64,000,NA,280,002,NA,1,172, ,14.76,1199,1766
64,000,NA,280,002,NA,2,372, ,31.93,1199,1766
64,000,NA,280,002,NA,3,621,*,53.3,1199,1766
64,000,NA,280,003,NA,1,240,*,57.28,423,511
64,000,NA,280,003,NA,2,179, ,42.72,423,511
64,000,NA,280,004,NA,1,446,*,100,494,737
64,000,NA,280,005,NA,1,545, ,45.88,1204,1647
64,000,NA,280,005,NA,2,643,*,54.12,1204,1647
64,000,NA,280,006,NA,1,485, ,43.58,1143,1510
64,000,NA,280,006,NA,2,628,*,56.42,1143,1510
64,000,NA,280,007,NA,1,845,*,78.6,1113,1596
64,000,NA,280,007,NA,2,230, ,21.4,1113,1596
64,000,NA,280,008,NA,1,72, ,5.4,1359,1945
64,000,NA,280,008,NA,2,605, ,45.35,1359,1945
64,000,NA,280,008,NA,3,657,*,49.25,1359,1945
64,000,NA,280,009,NA,1,533,*,100,577,875
64,000,NA,280,010,NA,1,335, ,49.93,683,802
64,000,NA,280,010,NA,2,336,*,50.07,683,802
64,000,NA,280,011,NA,1,673,*,100,732,1085
64,000,NA,280,012,NA,1,787,*,55,1467,2023
64,000,NA,280,012,NA,2,644, ,45,1467,2023
64,000,NA,290,001,NA,1,397, ,29.26,1388,2011
64,000,NA,290,001,NA,2,216, ,15.92,1388,2011
64,000,NA,290,001,NA,3,744,*,54.83,1388,2011
64,000,NA,290,002,NA,1,294, ,23.39,1282,2054
64,000,NA,290,002,NA,2,370, ,29.44,1282,2054
64,000,NA,290,002,NA,3,593,*,47.18,1282,2054
64,000,NA,290,003,NA,1,1335,*,100,1450,2110
64,000,NA,290,004,NA,1,104, ,10.63,997,1422
64,000,NA,290,004,NA,2,337, ,34.46,997,1422
64,000,NA,290,004,NA,3,448,*,45.81,997,1422
64,000,NA,290,004,NA,4,89, ,9.1,997,1422
64,000,NA,290,005,NA,1,500,*,61.5,838,1094
64,000,NA,290,005,NA,2,313, ,38.5,838,1094
64,000,NA,290,006,NA,1,877,*,100,1061,1725
64,000,NA,290,007,NA,1,673,*,53.12,1303,1965
64,000,NA,290,007,NA,2,594, ,46.88,1303,1965
64,000,NA,290,008,NA,1,706, ,41.6,1739,2749
64,000,NA,290,008,NA,2,991,*,58.4,1739,2749
64,000,NA,290,009,NA,1,550, ,38.52,1454,2215
64,000,NA,290,009,NA,2,734,*,51.4,1454,2215
64,000,NA,290,009,NA,3,144, ,10.08,1454,2215
64,000,NA,290,010,NA,1,461,*,100,567,940
64,000,NA,290,011,NA,1,963, ,42.57,2311,3584
64,000,NA,290,011,NA,2,1299,*,57.43,2311,3584
64,000,NA,290,012,NA,1,46, ,3.25,1443,2150
64,000,NA,290,012,NA,2,779,*,55.01,1443,2150
64,000,NA,290,012,NA,3,210, ,14.83,1443,2150
64,000,NA,290,012,NA,4,381, ,26.91,1443,2150
64,000,NA,290,013,NA,1,428,*,100,450,746
64,000,NA,290,014,NA,1,432, ,32.88,1360,2155
64,000,NA,290,014,NA,2,882,*,67.12,1360,2155
64,000,NA,290,015,NA,1,1456,*,100,1689,2864
64,000,NA,300,001,NA,1,634, ,45.94,1401,2112
64,000,NA,300,001,NA,2,746,*,54.06,1401,2112
64,000,NA,300,002,NA,1,861,*,64.11,1376,2171
64,000,NA,300,002,NA,2,482, ,35.89,1376,2171
64,000,NA,300,003,NA,1,613,*,100,796,1492
64,000,NA,300,004,NA,1,643,*,57.31,1144,1711
64,000,NA,300,004,NA,2,479, ,42.69,1144,1711
64,000,NA,300,005,NA,1,488, ,48.65,1014,1356
64,000,NA,300,005,NA,2,515,*,51.35,1014,1356
64,000,NA,300,006,NA,1,366, ,45.41,863,1279
64,000,NA,300,006,NA,2,440,*,54.59,863,1279
64,000,NA,300,007,NA,1,513,*,100,561,950
64,000,NA,300,008,NA,1,404,*,100,428,720
64,000,NA,300,009,NA,1,521, ,40.26,1314,2020
64,000,NA,300,009,NA,2,773,*,59.74,1314,2020
64,000,NA,300,010,NA,1,108,*,100,113,168
64,000,NA,300,011,NA,1,795,*,67.66,1206,1851
64,000,NA,300,011,NA,2,380, ,32.34,1206,1851
64,000,NA,300,012,NA,1,514,*,100,550,961
64,000,NA,300,013,NA,1,374, ,41.23,930,1445
64,000,NA,300,013,NA,2,533,*,58.77,930,1445
64,000,NA,300,014,NA,1,752,*,66.43,1173,1912
64,000,NA,300,014,NA,2,380, ,33.57,1173,1912
64,000,NA,300,015,NA,1,796,*,41.65,1965,3097
64,000,NA,300,015,NA,2,396, ,20.72,1965,3097
64,000,NA,300,015,NA,3,386, ,20.2,1965,3097
64,000,NA,300,015,NA,4,333, ,17.43,1965,3097
64,000,NA,300,016,NA,1,910,*,64.4,1433,2157
64,000,NA,300,016,NA,2,503, ,35.6,1433,2157
64,000,NA,300,017,NA,1,327,*,61.24,545,718
64,000,NA,300,017,NA,2,207, ,38.76,545,718
64,000,NA,300,018,NA,1,355, ,46.28,785,1200
64,000,NA,300,018,NA,2,412,*,53.72,785,1200
64,000,NA,300,019,NA,1,373,*,74.01,515,765
64,000,NA,300,019,NA,2,131, ,25.99,515,765
64,000,NA,300,020,NA,1,485,*,58.86,851,1225
64,000,NA,300,020,NA,2,339, ,41.14,851,1225
64,000,NA,300,021,NA,1,112, ,26.35,426,580
64,000,NA,300,021,NA,2,138, ,32.47,426,580
64,000,NA,300,021,NA,3,175,*,41.18,426,580
64,000,NA,310,001,NA,1,231, ,15.26,1541,2450
64,000,NA,310,001,NA,2,490, ,32.36,1541,2450
64,000,NA,310,001,NA,3,567,*,37.45,1541,2450
64,000,NA,310,001,NA,4,226, ,14.93,1541,2450
64,000,NA,310,002,NA,1,211, ,16.16,1333,2257
64,000,NA,310,002,NA,2,535, ,40.96,1333,2257
64,000,NA,310,002,NA,3,560,*,42.88,1333,2257
64,000,NA,310,003,NA,1,624, ,41.41,1525,2461
64,000,NA,310,003,NA,2,883,*,58.59,1525,2461
64,000,NA,310,004,NA,1,616,*,53.8,1174,1930
64,000,NA,310,004,NA,2,529, ,46.2,1174,1930
64,000,NA,310,005,NA,1,215, ,23.55,933,1404
64,000,NA,310,005,NA,2,383,*,41.95,933,1404
64,000,NA,310,005,NA,3,299, ,32.75,933,1404
64,000,NA,310,005,NA,4,16, ,1.75,933,1404
64,000,NA,310,006,NA,1,1153,*,100,1215,2018
64,000,NA,310,007,NA,1,1044,*,68.91,1544,2367
64,000,NA,310,007,NA,2,471, ,31.09,1544,2367
64,000,NA,310,008,NA,1,409, ,45.34,919,1331
64,000,NA,310,008,NA,2,493,*,54.66,919,1331
64,000,NA,310,009,NA,1,416,*,48.83,869,1248
64,000,NA,310,009,NA,2,270, ,31.69,869,1248
64,000,NA,310,009,NA,3,166, ,19.48,869,1248
64,000,NA,310,010,NA,1,400,*,51.61,786,1115
64,000,NA,310,010,NA,2,327, ,42.19,786,1115
64,000,NA,310,010,NA,3,48, ,6.19,786,1115
64,000,NA,310,011,NA,1,747,*,60.44,1262,1967
64,000,NA,310,011,NA,2,489, ,39.56,1262,1967
64,000,NA,310,012,NA,1,80, ,11.73,696,1135
64,000,NA,310,012,NA,2,75, ,11,696,1135
64,000,NA,310,012,NA,3,304,*,44.57,696,1135
64,000,NA,310,012,NA,4,223, ,32.7,696,1135
64,000,NA,310,013,NA,1,445,*,46.5,971,1507
64,000,NA,310,013,NA,2,431, ,45.04,971,1507
64,000,NA,310,013,NA,3,81, ,8.46,971,1507
64,000,NA,310,014,NA,1,340, ,27.35,1274,2125
64,000,NA,310,014,NA,2,21, ,1.69,1274,2125
64,000,NA,310,014,NA,3,156, ,12.55,1274,2125
64,000,NA,310,014,NA,4,452,*,36.36,1274,2125
64,000,NA,310,014,NA,5,274, ,22.04,1274,2125
64,000,NA,310,015,NA,1,557,*,52.2,1087,1654
64,000,NA,310,015,NA,2,510, ,47.8,1087,1654
64,000,NA,310,016,NA,1,584,*,53.68,1111,1756
64,000,NA,310,016,NA,2,504, ,46.32,1111,1756
64,000,NA,310,017,NA,1,236, ,24.84,958,1296
64,000,NA,310,017,NA,2,502,*,52.84,958,1296
64,000,NA,310,017,NA,3,212, ,22.32,958,1296
64,000,NA,310,018,NA,1,684,*,57.1,1218,1679
64,000,NA,310,018,NA,2,514, ,42.9,1218,1679
64,000,NA,310,019,NA,1,723,*,100,772,1380
64,000,NA,320,001,NA,1,263,*,56.08,477,691
64,000,NA,320,001,NA,2,206, ,43.92,477,691
64,000,NA,320,002,NA,1,114, ,26.82,438,629
64,000,NA,320,002,NA,2,311,*,73.18,438,629
64,000,NA,320,003,NA,1,327,*,100,350,593
64,000,NA,320,004,NA,1,392,*,100,438,901
64,000,NA,320,005,NA,1,224, ,29.75,768,1294
64,000,NA,320,005,NA,2,346,*,45.95,768,1294
64,000,NA,320,005,NA,3,183, ,24.3,768,1294
64,000,NA,320,006,NA,1,203, ,36.58,567,903
64,000,NA,320,006,NA,2,55, ,9.91,567,903
64,000,NA,320,006,NA,3,297,*,53.51,567,903
64,000,NA,320,007,NA,1,154, ,25.84,609,972
64,000,NA,320,007,NA,2,136, ,22.82,609,972
64,000,NA,320,007,NA,3,306,*,51.34,609,972
64,000,NA,320,008,NA,1,344,*,100,403,752
64,000,NA,320,009,NA,1,35, ,4.2,845,1327
64,000,NA,320,009,NA,2,179, ,21.46,845,1327
64,000,NA,320,009,NA,3,340,*,40.77,845,1327
64,000,NA,320,009,NA,4,280, ,33.57,845,1327
64,000,NA,320,010,NA,1,193, ,38.37,526,836
64,000,NA,320,010,NA,2,310,*,61.63,526,836
64,000,NA,320,011,NA,1,13, ,1.52,873,1329
64,000,NA,320,011,NA,2,387, ,45.1,873,1329
64,000,NA,320,011,NA,3,458,*,53.38,873,1329
64,000,NA,320,012,NA,1,114,*,51.82,221,301
64,000,NA,320,012,NA,2,106, ,48.18,221,301
64,000,NA,330,001,NA,1,171,*,100,188,428
64,000,NA,330,002,NA,1,503,*,100,536,813
64,000,NA,330,003,NA,1,335,*,100,362,649
64,000,NA,330,004,NA,1,546,*,68.85,813,1475
64,000,NA,330,004,NA,2,247, ,31.15,813,1475
64,000,NA,330,005,NA,1,334,*,100,365,630
64,000,NA,330,006,NA,1,110, ,26.25,428,572
64,000,NA,330,006,NA,2,309,*,73.75,428,572
64,000,NA,330,007,NA,1,171, ,45,386,499
64,000,NA,330,007,NA,2,209,*,55,386,499
64,000,NA,340,001,NA,1,297,*,82.04,372,566
64,000,NA,340,001,NA,2,65, ,17.96,372,566
64,000,NA,340,002,NA,1,333,*,100,363,634
64,000,NA,340,003,NA,1,393,*,51.37,779,1185
64,000,NA,340,003,NA,2,372, ,48.63,779,1185
64,000,NA,340,004,NA,1,578,*,71.09,827,1394
64,000,NA,340,004,NA,2,235, ,28.91,827,1394
64,000,NA,340,005,NA,1,478,*,49.59,972,1480
64,000,NA,340,005,NA,2,51, ,5.29,972,1480
64,000,NA,340,005,NA,3,435, ,45.12,972,1480
64,000,NA,340,006,NA,1,323, ,34.36,956,1512
