prvCode,cityCode,deptCode,liCode,COUNTYNAME,TOWNNAME,VILLNAME
10,018,010,052,新竹市,東區,湖濱里
10,018,010,053,新竹市,東區,明湖里
10,018,010,054,新竹市,東區,關新里
10,018,020,001,新竹市,北區,西門里
10,018,020,002,新竹市,北區,仁德里
10,018,020,003,新竹市,北區,潛園里
10,018,020,004,新竹市,北區,中央里
10,018,020,005,新竹市,北區,崇禮里
10,018,020,006,新竹市,北區,石坊里
10,018,020,007,新竹市,北區,興南里
10,018,020,008,新竹市,北區,北門里
10,018,020,009,新竹市,北區,中興里
10,018,020,010,新竹市,北區,大同里
10,018,020,011,新竹市,北區,中山里
10,018,020,012,新竹市,北區,長和里
10,018,020,013,新竹市,北區,新民里
10,018,020,014,新竹市,北區,民富里
10,018,020,015,新竹市,北區,水田里
10,018,020,016,新竹市,北區,文雅里
10,018,020,017,新竹市,北區,光田里
10,018,020,018,新竹市,北區,士林里
10,018,020,019,新竹市,北區,福林里
10,018,020,020,新竹市,北區,古賢里
10,018,020,021,新竹市,北區,湳雅里
10,018,020,022,新竹市,北區,舊社里
10,018,020,023,新竹市,北區,武陵里
10,018,020,024,新竹市,北區,南寮里
10,018,020,025,新竹市,北區,舊港里
10,018,020,026,新竹市,北區,康樂里
10,018,020,027,新竹市,北區,港北里
10,018,020,028,新竹市,北區,中寮里
10,018,020,029,新竹市,北區,海濱里
10,018,020,030,新竹市,北區,客雅里
10,018,020,031,新竹市,北區,育英里
10,018,020,032,新竹市,北區,曲溪里
10,018,020,033,新竹市,北區,西雅里
10,018,020,034,新竹市,北區,南勢里
10,018,020,035,新竹市,北區,大鵬里
10,018,020,036,新竹市,北區,境福里
10,018,020,037,新竹市,北區,磐石里
10,018,020,038,新竹市,北區,新雅里
10,018,020,039,新竹市,北區,光華里
10,018,020,040,新竹市,北區,金華里
10,018,020,041,新竹市,北區,金竹里
10,018,020,042,新竹市,北區,湳中里
10,018,020,043,新竹市,北區,金雅里
10,018,020,044,新竹市,北區,台溪里
10,018,020,045,新竹市,北區,中雅里
10,018,030,001,新竹市,香山區,港南里
10,018,030,002,新竹市,香山區,虎山里
10,018,030,003,新竹市,香山區,虎林里
10,018,030,004,新竹市,香山區,浸水里
10,018,030,005,新竹市,香山區,樹下里
10,018,030,006,新竹市,香山區,埔前里
10,018,030,007,新竹市,香山區,中埔里
10,018,030,008,新竹市,香山區,牛埔里
10,018,030,009,新竹市,香山區,頂埔里
10,018,030,010,新竹市,香山區,東香里
10,018,030,011,新竹市,香山區,香村里
10,018,030,012,新竹市,香山區,香山里
10,018,030,013,新竹市,香山區,大庄里
10,018,030,014,新竹市,香山區,美山里
10,018,030,015,新竹市,香山區,朝山里
10,018,030,016,新竹市,香山區,海山里
10,018,030,017,新竹市,香山區,茄苳里
10,018,030,018,新竹市,香山區,大湖里
10,018,030,019,新竹市,香山區,南隘里
10,018,030,020,新竹市,香山區,中隘里
10,018,030,021,新竹市,香山區,內湖里
10,018,030,022,新竹市,香山區,鹽水里
10,018,030,023,新竹市,香山區,南港里
10,018,030,024,新竹市,香山區,頂福里
10,020,000,NA,嘉義市,NA,NA
10,020,010,001,嘉義市,東區,荖藤里
10,020,010,002,嘉義市,東區,後湖里
10,020,010,003,嘉義市,東區,仁義里
10,020,010,004,嘉義市,東區,中庄里
10,020,010,005,嘉義市,東區,頂庄里
10,020,010,034,嘉義市,東區,圳頭里
10,020,010,035,嘉義市,東區,新店里
10,020,010,036,嘉義市,東區,後庄里
10,020,010,037,嘉義市,東區,王田里
10,020,010,038,嘉義市,東區,東川里
10,020,010,039,嘉義市,東區,太平里
10,020,010,041,嘉義市,東區,盧厝里
10,020,010,042,嘉義市,東區,鹿寮里
10,020,010,043,嘉義市,東區,長竹里
10,020,010,044,嘉義市,東區,短竹里
10,020,010,045,嘉義市,東區,新開里
10,020,010,046,嘉義市,東區,宣信里
10,020,010,047,嘉義市,東區,興南里
10,020,010,048,嘉義市,東區,豐年里
10,020,010,049,嘉義市,東區,芳草里
10,020,010,050,嘉義市,東區,芳安里
10,020,010,051,嘉義市,東區,頂寮里
10,020,010,052,嘉義市,東區,安寮里
10,020,010,053,嘉義市,東區,興安里
10,020,010,054,嘉義市,東區,興村里
10,020,010,055,嘉義市,東區,興仁里
10,020,010,056,嘉義市,東區,過溝里
10,020,010,057,嘉義市,東區,民族里
10,020,010,058,嘉義市,東區,朝陽里
10,020,010,059,嘉義市,東區,華南里
10,020,010,060,嘉義市,東區,東興里
10,020,010,061,嘉義市,東區,中山里
10,020,010,062,嘉義市,東區,中央里
10,020,010,063,嘉義市,東區,林森里
10,020,010,064,嘉義市,東區,北門里
10,020,010,065,嘉義市,東區,蘭潭里
10,020,010,066,嘉義市,東區,文雅里
10,020,010,067,嘉義市,東區,安業里
10,020,010,068,嘉義市,東區,義教里
10,020,020,001,嘉義市,西區,香湖里
10,020,020,002,嘉義市,西區,湖邊里
10,020,020,003,嘉義市,西區,北榮里
10,020,020,005,嘉義市,西區,重興里
10,020,020,009,嘉義市,西區,竹圍里
10,020,020,010,嘉義市,西區,新厝里
10,020,020,011,嘉義市,西區,保安里
10,020,020,012,嘉義市,西區,北湖里
10,020,020,013,嘉義市,西區,下埤里
10,020,020,014,嘉義市,西區,竹村里
10,020,020,015,嘉義市,西區,大溪里
10,020,020,016,嘉義市,西區,福全里
10,020,020,017,嘉義市,西區,西平里
10,020,020,018,嘉義市,西區,磚磘里
10,020,020,019,嘉義市,西區,港坪里
10,020,020,020,嘉義市,西區,頭港里
10,020,020,021,嘉義市,西區,劉厝里
10,020,020,022,嘉義市,西區,新西里
10,020,020,031,嘉義市,西區,書院里
10,020,020,045,嘉義市,西區,培元里
10,020,020,046,嘉義市,西區,垂楊里
10,020,020,047,嘉義市,西區,車店里
10,020,020,048,嘉義市,西區,福民里
10,020,020,049,嘉義市,西區,湖內里
10,020,020,050,嘉義市,西區,美源里
10,020,020,051,嘉義市,西區,育英里
10,020,020,052,嘉義市,西區,致遠里
10,020,020,053,嘉義市,西區,光路里
10,020,020,054,嘉義市,西區,翠岱里
10,020,020,055,嘉義市,西區,自強里
10,020,020,056,嘉義市,西區,永和里
10,020,020,057,嘉義市,西區,新富里
10,020,020,058,嘉義市,西區,文化里
10,020,020,059,嘉義市,西區,西榮里
10,020,020,060,嘉義市,西區,國華里
10,020,020,061,嘉義市,西區,番社里
10,020,020,062,嘉義市,西區,導明里
10,020,020,063,嘉義市,西區,慶安里
10,020,020,064,嘉義市,西區,後驛里
10,020,020,065,嘉義市,西區,福安里
10,020,020,066,嘉義市,西區,獅子里
10,020,020,067,嘉義市,西區,紅瓦里
10,020,020,068,嘉義市,西區,保福里
10,020,020,069,嘉義市,西區,保生里
10,020,020,070,嘉義市,西區,北新里
63,000,000,NA,臺北市,NA,NA
63,000,010,002,臺北市,松山區,莊敬里
63,000,010,003,臺北市,松山區,東榮里
63,000,010,004,臺北市,松山區,三民里
63,000,010,005,臺北市,松山區,新益里
63,000,010,006,臺北市,松山區,富錦里
63,000,010,007,臺北市,松山區,新東里
63,000,010,008,臺北市,松山區,富泰里
63,000,010,009,臺北市,松山區,介壽里
63,000,010,010,臺北市,松山區,精忠里
63,000,010,011,臺北市,松山區,東光里
63,000,010,012,臺北市,松山區,龍田里
63,000,010,013,臺北市,松山區,東昌里
63,000,010,014,臺北市,松山區,東勢里
63,000,010,015,臺北市,松山區,中華里
63,000,010,016,臺北市,松山區,民有里
63,000,010,017,臺北市,松山區,民福里
63,000,010,018,臺北市,松山區,慈祐里
63,000,010,019,臺北市,松山區,安平里
63,000,010,020,臺北市,松山區,鵬程里
63,000,010,021,臺北市,松山區,自強里
63,000,010,022,臺北市,松山區,吉祥里
63,000,010,024,臺北市,松山區,新聚里
63,000,010,025,臺北市,松山區,復盛里
63,000,010,026,臺北市,松山區,中正里
63,000,010,027,臺北市,松山區,中崙里
63,000,010,028,臺北市,松山區,美仁里
63,000,010,029,臺北市,松山區,吉仁里
63,000,010,030,臺北市,松山區,敦化里
63,000,010,031,臺北市,松山區,復源里
63,000,010,032,臺北市,松山區,復建里
63,000,010,033,臺北市,松山區,復勢里
63,000,010,034,臺北市,松山區,福成里
63,000,010,035,臺北市,松山區,松基里
63,000,020,001,臺北市,信義區,西村里
63,000,020,002,臺北市,信義區,正和里
63,000,020,003,臺北市,信義區,興隆里
63,000,020,004,臺北市,信義區,中興里
63,000,020,005,臺北市,信義區,新仁里
63,000,020,006,臺北市,信義區,興雅里
63,000,020,007,臺北市,信義區,敦厚里
63,000,020,008,臺北市,信義區,廣居里
63,000,020,009,臺北市,信義區,安康里
63,000,020,010,臺北市,信義區,六藝里
63,000,020,011,臺北市,信義區,雅祥里
63,000,020,012,臺北市,信義區,五常里
63,000,020,013,臺北市,信義區,五全里
63,000,020,014,臺北市,信義區,永吉里
63,000,020,015,臺北市,信義區,長春里
63,000,020,016,臺北市,信義區,四育里
63,000,020,017,臺北市,信義區,四維里
63,000,020,018,臺北市,信義區,永春里
63,000,020,019,臺北市,信義區,富台里
63,000,020,020,臺北市,信義區,國業里
63,000,020,021,臺北市,信義區,松隆里
63,000,020,022,臺北市,信義區,松友里
63,000,020,023,臺北市,信義區,松光里
63,000,020,024,臺北市,信義區,中坡里
63,000,020,025,臺北市,信義區,中行里
63,000,020,026,臺北市,信義區,大道里
63,000,020,027,臺北市,信義區,大仁里
63,000,020,028,臺北市,信義區,景新里
63,000,020,029,臺北市,信義區,惠安里
63,000,020,030,臺北市,信義區,三張里
63,000,020,031,臺北市,信義區,三犁里
63,000,020,032,臺北市,信義區,六合里
63,000,020,033,臺北市,信義區,泰和里
63,000,020,034,臺北市,信義區,景聯里
63,000,020,035,臺北市,信義區,景勤里
63,000,020,036,臺北市,信義區,雙和里
63,000,020,037,臺北市,信義區,嘉興里
63,000,020,038,臺北市,信義區,黎順里
63,000,020,039,臺北市,信義區,黎平里
63,000,020,040,臺北市,信義區,黎忠里
63,000,020,041,臺北市,信義區,黎安里
63,000,030,001,臺北市,大安區,德安里
63,000,030,002,臺北市,大安區,仁慈里
63,000,030,003,臺北市,大安區,和安里
63,000,030,004,臺北市,大安區,民炤里
63,000,030,005,臺北市,大安區,仁愛里
63,000,030,006,臺北市,大安區,義村里
63,000,030,007,臺北市,大安區,民輝里
63,000,030,008,臺北市,大安區,昌隆里
63,000,030,009,臺北市,大安區,誠安里
63,000,030,010,臺北市,大安區,光武里
63,000,030,011,臺北市,大安區,龍坡里
63,000,030,012,臺北市,大安區,龍泉里
63,000,030,013,臺北市,大安區,古風里
63,000,030,014,臺北市,大安區,古莊里
63,000,030,015,臺北市,大安區,龍安里
63,000,030,016,臺北市,大安區,錦安里
63,000,030,017,臺北市,大安區,福住里
63,000,030,018,臺北市,大安區,永康里
63,000,030,019,臺北市,大安區,光明里
63,000,030,020,臺北市,大安區,錦泰里
63,000,030,021,臺北市,大安區,錦華里
63,000,030,022,臺北市,大安區,龍圖里
63,000,030,023,臺北市,大安區,新龍里
63,000,030,026,臺北市,大安區,龍陣里
63,000,030,027,臺北市,大安區,龍雲里
63,000,030,028,臺北市,大安區,龍生里
63,000,030,029,臺北市,大安區,住安里
63,000,030,030,臺北市,大安區,義安里
63,000,030,031,臺北市,大安區,通化里
63,000,030,032,臺北市,大安區,通安里
63,000,030,033,臺北市,大安區,臨江里
63,000,030,034,臺北市,大安區,法治里
63,000,030,035,臺北市,大安區,全安里
63,000,030,036,臺北市,大安區,群賢里
63,000,030,037,臺北市,大安區,群英里
63,000,030,038,臺北市,大安區,虎嘯里
63,000,030,039,臺北市,大安區,臥龍里
63,000,030,040,臺北市,大安區,龍淵里
63,000,030,041,臺北市,大安區,龍門里
63,000,030,043,臺北市,大安區,大學里
63,000,030,044,臺北市,大安區,芳和里
63,000,030,046,臺北市,大安區,黎元里
63,000,030,047,臺北市,大安區,黎孝里
63,000,030,048,臺北市,大安區,黎和里
63,000,030,049,臺北市,大安區,建安里
63,000,030,050,臺北市,大安區,建倫里
63,000,030,051,臺北市,大安區,敦安里
63,000,030,052,臺北市,大安區,正聲里
63,000,030,053,臺北市,大安區,敦煌里
63,000,030,054,臺北市,大安區,華聲里
63,000,030,055,臺北市,大安區,車層里
63,000,030,056,臺北市,大安區,光信里
63,000,030,057,臺北市,大安區,學府里
63,000,040,001,臺北市,中山區,正守里
63,000,040,002,臺北市,中山區,正義里
63,000,040,003,臺北市,中山區,正得里
63,000,040,004,臺北市,中山區,民安里
63,000,040,005,臺北市,中山區,康樂里
63,000,040,006,臺北市,中山區,中山里
63,000,040,007,臺北市,中山區,聚盛里
63,000,040,008,臺北市,中山區,集英里
63,000,040,009,臺北市,中山區,聚葉里
63,000,040,010,臺北市,中山區,恆安里
63,000,040,011,臺北市,中山區,晴光里
63,000,040,012,臺北市,中山區,圓山里
63,000,040,013,臺北市,中山區,劍潭里
63,000,040,014,臺北市,中山區,大直里
63,000,040,015,臺北市,中山區,成功里
63,000,040,016,臺北市,中山區,永安里
63,000,040,017,臺北市,中山區,大佳里
63,000,040,018,臺北市,中山區,新喜里
63,000,040,019,臺北市,中山區,新庄里
63,000,040,020,臺北市,中山區,新福里
63,000,040,021,臺北市,中山區,松江里
63,000,040,022,臺北市,中山區,新生里
63,000,040,023,臺北市,中山區,中庄里
63,000,040,024,臺北市,中山區,行政里
63,000,040,025,臺北市,中山區,行仁里
63,000,040,026,臺北市,中山區,行孝里
63,000,040,027,臺北市,中山區,下埤里
63,000,040,028,臺北市,中山區,江寧里
63,000,040,029,臺北市,中山區,江山里
63,000,040,030,臺北市,中山區,中吉里
63,000,040,031,臺北市,中山區,中原里
63,000,040,032,臺北市,中山區,興亞里
63,000,040,033,臺北市,中山區,中央里
63,000,040,034,臺北市,中山區,朱馥里
63,000,040,035,臺北市,中山區,龍洲里
63,000,040,036,臺北市,中山區,朱園里
63,000,040,037,臺北市,中山區,埤頭里
63,000,040,038,臺北市,中山區,朱崙里
63,000,040,039,臺北市,中山區,力行里
63,000,040,040,臺北市,中山區,復華里
63,000,040,041,臺北市,中山區,金泰里
63,000,040,042,臺北市,中山區,北安里
63,000,050,001,臺北市,中正區,水源里
63,000,050,002,臺北市,中正區,富水里
63,000,050,003,臺北市,中正區,文盛里
63,000,050,004,臺北市,中正區,林興里
63,000,050,005,臺北市,中正區,河堤里
63,000,050,006,臺北市,中正區,頂東里
63,000,050,007,臺北市,中正區,網溪里
63,000,050,008,臺北市,中正區,板溪里
63,000,050,009,臺北市,中正區,螢圃里
63,000,050,010,臺北市,中正區,螢雪里
63,000,050,011,臺北市,中正區,永功里
63,000,050,012,臺北市,中正區,永昌里
63,000,050,013,臺北市,中正區,龍興里
63,000,050,014,臺北市,中正區,忠勤里
63,000,050,015,臺北市,中正區,廈安里
63,000,050,016,臺北市,中正區,愛國里
63,000,050,017,臺北市,中正區,南門里
63,000,050,018,臺北市,中正區,龍光里
63,000,050,019,臺北市,中正區,南福里
63,000,050,020,臺北市,中正區,龍福里
63,000,050,021,臺北市,中正區,新營里
63,000,050,022,臺北市,中正區,建國里
63,000,050,023,臺北市,中正區,光復里
63,000,050,024,臺北市,中正區,黎明里
63,000,050,025,臺北市,中正區,梅花里
63,000,050,026,臺北市,中正區,幸福里
63,000,050,027,臺北市,中正區,幸市里
63,000,050,028,臺北市,中正區,東門里
63,000,050,029,臺北市,中正區,文北里
63,000,050,030,臺北市,中正區,文祥里
63,000,050,031,臺北市,中正區,三愛里
63,000,060,001,臺北市,大同區,玉泉里
63,000,060,002,臺北市,大同區,建明里
63,000,060,003,臺北市,大同區,建功里
63,000,060,004,臺北市,大同區,建泰里
63,000,060,005,臺北市,大同區,永樂里
63,000,060,006,臺北市,大同區,朝陽里
63,000,060,007,臺北市,大同區,星明里
63,000,060,008,臺北市,大同區,光能里
63,000,060,009,臺北市,大同區,大有里
63,000,060,010,臺北市,大同區,延平里
63,000,060,011,臺北市,大同區,雙連里
63,000,060,012,臺北市,大同區,南芳里
63,000,060,013,臺北市,大同區,民權里
63,000,060,014,臺北市,大同區,景星里
63,000,060,015,臺北市,大同區,隆和里
63,000,060,016,臺北市,大同區,蓬萊里
63,000,060,017,臺北市,大同區,國順里
63,000,060,018,臺北市,大同區,國慶里
63,000,060,019,臺北市,大同區,揚雅里
63,000,060,020,臺北市,大同區,斯文里
63,000,060,021,臺北市,大同區,鄰江里
63,000,060,022,臺北市,大同區,至聖里
63,000,060,024,臺北市,大同區,老師里
63,000,060,025,臺北市,大同區,重慶里
63,000,060,026,臺北市,大同區,保安里
63,000,070,001,臺北市,萬華區,福星里
63,000,070,002,臺北市,萬華區,萬壽里
63,000,070,003,臺北市,萬華區,西門里
63,000,070,004,臺北市,萬華區,新起里
63,000,070,005,臺北市,萬華區,菜園里
63,000,070,006,臺北市,萬華區,青山里
63,000,070,007,臺北市,萬華區,富民里
63,000,070,008,臺北市,萬華區,福音里
63,000,070,009,臺北市,萬華區,仁德里
63,000,070,010,臺北市,萬華區,富福里
63,000,070,011,臺北市,萬華區,頂碩里
63,000,070,012,臺北市,萬華區,雙園里
63,000,070,013,臺北市,萬華區,新忠里
63,000,070,014,臺北市,萬華區,新和里
63,000,070,015,臺北市,萬華區,糖廍里
63,000,070,016,臺北市,萬華區,和平里
63,000,070,017,臺北市,萬華區,綠堤里
63,000,070,018,臺北市,萬華區,華江里
63,000,070,019,臺北市,萬華區,柳鄉里
63,000,070,020,臺北市,萬華區,日善里
63,000,070,021,臺北市,萬華區,新安里
63,000,070,022,臺北市,萬華區,忠德里
63,000,070,023,臺北市,萬華區,孝德里
63,000,070,024,臺北市,萬華區,和德里
63,000,070,025,臺北市,萬華區,錦德里
63,000,070,026,臺北市,萬華區,全德里
63,000,070,027,臺北市,萬華區,保德里
63,000,070,028,臺北市,萬華區,銘德里
63,000,070,029,臺北市,萬華區,榮德里
63,000,070,030,臺北市,萬華區,壽德里
63,000,070,031,臺北市,萬華區,興德里
63,000,070,032,臺北市,萬華區,華中里
63,000,070,033,臺北市,萬華區,日祥里
63,000,070,034,臺北市,萬華區,忠貞里
63,000,070,035,臺北市,萬華區,凌霄里
63,000,070,036,臺北市,萬華區,騰雲里
63,000,080,001,臺北市,文山區,景行里
63,000,080,002,臺北市,文山區,景東里
63,000,080,003,臺北市,文山區,景美里
63,000,080,004,臺北市,文山區,景慶里
63,000,080,005,臺北市,文山區,景仁里
63,000,080,006,臺北市,文山區,景華里
63,000,080,007,臺北市,文山區,萬有里
63,000,080,008,臺北市,文山區,萬祥里
63,000,080,009,臺北市,文山區,萬隆里
63,000,080,010,臺北市,文山區,萬年里
63,000,080,011,臺北市,文山區,萬和里
63,000,080,012,臺北市,文山區,萬盛里
63,000,080,013,臺北市,文山區,興豐里
63,000,080,014,臺北市,文山區,興光里
63,000,080,015,臺北市,文山區,興家里
63,000,080,016,臺北市,文山區,興得里
63,000,080,017,臺北市,文山區,興業里
63,000,080,018,臺北市,文山區,興安里
63,000,080,019,臺北市,文山區,興福里
63,000,080,020,臺北市,文山區,興旺里
63,000,080,021,臺北市,文山區,興泰里
63,000,080,022,臺北市,文山區,興昌里
63,000,080,023,臺北市,文山區,試院里
63,000,080,024,臺北市,文山區,華興里
63,000,080,025,臺北市,文山區,明義里
63,000,080,026,臺北市,文山區,明興里
63,000,080,027,臺北市,文山區,木柵里
63,000,080,028,臺北市,文山區,木新里
63,000,080,029,臺北市,文山區,順興里
63,000,080,030,臺北市,文山區,樟林里
63,000,080,031,臺北市,文山區,樟新里
63,000,080,032,臺北市,文山區,樟腳里
63,000,080,033,臺北市,文山區,萬芳里
63,000,080,034,臺北市,文山區,博嘉里
63,000,080,035,臺北市,文山區,萬興里
63,000,080,036,臺北市,文山區,指南里
63,000,080,037,臺北市,文山區,老泉里
63,000,080,038,臺北市,文山區,忠順里
63,000,080,039,臺北市,文山區,萬美里
63,000,080,040,臺北市,文山區,政大里
63,000,080,041,臺北市,文山區,樟文里
63,000,080,042,臺北市,文山區,興邦里
63,000,080,043,臺北市,文山區,樟樹里
63,000,090,001,臺北市,南港區,南港里
63,000,090,002,臺北市,南港區,中南里
63,000,090,003,臺北市,南港區,新富里
63,000,090,004,臺北市,南港區,三重里
63,000,090,005,臺北市,南港區,東新里
63,000,090,006,臺北市,南港區,新光里
63,000,090,007,臺北市,南港區,東明里
63,000,090,008,臺北市,南港區,西新里
63,000,090,009,臺北市,南港區,玉成里
63,000,090,010,臺北市,南港區,合成里
63,000,090,011,臺北市,南港區,成福里
63,000,090,012,臺北市,南港區,萬福里
63,000,090,013,臺北市,南港區,鴻福里
63,000,090,014,臺北市,南港區,百福里
63,000,090,015,臺北市,南港區,聯成里
63,000,090,016,臺北市,南港區,舊莊里
63,000,090,017,臺北市,南港區,中研里
63,000,090,018,臺北市,南港區,九如里
63,000,090,019,臺北市,南港區,仁福里
63,000,090,020,臺北市,南港區,重陽里
63,000,100,001,臺北市,內湖區,西湖里
63,000,100,002,臺北市,內湖區,西康里
63,000,100,003,臺北市,內湖區,西安里
63,000,100,005,臺北市,內湖區,港墘里
63,000,100,006,臺北市,內湖區,港都里
63,000,100,007,臺北市,內湖區,港富里
63,000,100,008,臺北市,內湖區,港華里
63,000,100,009,臺北市,內湖區,內湖里
63,000,100,010,臺北市,內湖區,湖濱里
63,000,100,011,臺北市,內湖區,紫星里
63,000,100,012,臺北市,內湖區,大湖里
63,000,100,013,臺北市,內湖區,金龍里
63,000,100,014,臺北市,內湖區,金瑞里
63,000,100,015,臺北市,內湖區,碧山里
63,000,100,016,臺北市,內湖區,紫雲里
63,000,100,017,臺北市,內湖區,清白里
63,000,100,018,臺北市,內湖區,葫洲里
63,000,100,019,臺北市,內湖區,紫陽里
63,000,100,020,臺北市,內湖區,瑞陽里
63,000,100,021,臺北市,內湖區,瑞光里
63,000,100,022,臺北市,內湖區,五分里
63,000,100,023,臺北市,內湖區,東湖里
63,000,100,024,臺北市,內湖區,樂康里
63,000,100,025,臺北市,內湖區,內溝里
63,000,100,026,臺北市,內湖區,週美里
63,000,100,027,臺北市,內湖區,行善里
63,000,100,028,臺北市,內湖區,石潭里
63,000,100,029,臺北市,內湖區,湖興里
63,000,100,030,臺北市,內湖區,湖元里
63,000,100,031,臺北市,內湖區,安湖里
63,000,100,032,臺北市,內湖區,秀湖里
63,000,100,033,臺北市,內湖區,安泰里
63,000,100,034,臺北市,內湖區,金湖里
63,000,100,035,臺北市,內湖區,康寧里
63,000,100,036,臺北市,內湖區,明湖里
63,000,100,037,臺北市,內湖區,蘆洲里
63,000,100,038,臺北市,內湖區,麗山里
63,000,100,039,臺北市,內湖區,寶湖里
63,000,100,040,臺北市,內湖區,南湖里
63,000,110,001,臺北市,士林區,仁勇里
63,000,110,002,臺北市,士林區,義信里
63,000,110,003,臺北市,士林區,福林里
63,000,110,004,臺北市,士林區,福德里
63,000,110,005,臺北市,士林區,福志里
63,000,110,006,臺北市,士林區,舊佳里
63,000,110,007,臺北市,士林區,福佳里
63,000,110,008,臺北市,士林區,後港里
63,000,110,009,臺北市,士林區,福中里
63,000,110,010,臺北市,士林區,前港里
63,000,110,011,臺北市,士林區,百齡里
63,000,110,012,臺北市,士林區,承德里
63,000,110,013,臺北市,士林區,福華里
63,000,110,014,臺北市,士林區,明勝里
63,000,110,015,臺北市,士林區,福順里
63,000,110,016,臺北市,士林區,富光里
63,000,110,017,臺北市,士林區,葫蘆里
63,000,110,018,臺北市,士林區,葫東里
63,000,110,019,臺北市,士林區,社子里
63,000,110,020,臺北市,士林區,社新里
63,000,110,021,臺北市,士林區,社園里
63,000,110,022,臺北市,士林區,永倫里
63,000,110,023,臺北市,士林區,福安里
63,000,110,024,臺北市,士林區,富洲里
63,000,110,025,臺北市,士林區,岩山里
63,000,110,026,臺北市,士林區,名山里
63,000,110,027,臺北市,士林區,德行里
63,000,110,028,臺北市,士林區,德華里
63,000,110,029,臺北市,士林區,聖山里
63,000,110,030,臺北市,士林區,忠誠里
63,000,110,031,臺北市,士林區,芝山里
63,000,110,032,臺北市,士林區,東山里
63,000,110,033,臺北市,士林區,三玉里
63,000,110,034,臺北市,士林區,蘭雅里
63,000,110,035,臺北市,士林區,蘭興里
63,000,110,036,臺北市,士林區,天福里
63,000,110,037,臺北市,士林區,天祿里
63,000,110,038,臺北市,士林區,天壽里
63,000,110,039,臺北市,士林區,天和里
63,000,110,040,臺北市,士林區,天山里
63,000,110,041,臺北市,士林區,天玉里
63,000,110,042,臺北市,士林區,天母里
63,000,110,043,臺北市,士林區,永福里
63,000,110,044,臺北市,士林區,公館里
63,000,110,045,臺北市,士林區,新安里
63,000,110,046,臺北市,士林區,陽明里
63,000,110,047,臺北市,士林區,菁山里
63,000,110,048,臺北市,士林區,平等里
63,000,110,049,臺北市,士林區,溪山里
63,000,110,050,臺北市,士林區,翠山里
63,000,110,051,臺北市,士林區,臨溪里
63,000,120,001,臺北市,北投區,建民里
63,000,120,002,臺北市,北投區,文林里
63,000,120,003,臺北市,北投區,石牌里
63,000,120,004,臺北市,北投區,福興里
63,000,120,005,臺北市,北投區,榮光里
63,000,120,006,臺北市,北投區,榮華里
63,000,120,007,臺北市,北投區,裕民里
63,000,120,008,臺北市,北投區,振華里
63,000,120,009,臺北市,北投區,永和里
63,000,120,010,臺北市,北投區,永欣里
63,000,120,011,臺北市,北投區,永明里
63,000,120,012,臺北市,北投區,東華里
63,000,120,013,臺北市,北投區,吉利里
63,000,120,014,臺北市,北投區,吉慶里
63,000,120,015,臺北市,北投區,尊賢里
63,000,120,016,臺北市,北投區,立賢里
63,000,120,017,臺北市,北投區,立農里
63,000,120,018,臺北市,北投區,八仙里
63,000,120,019,臺北市,北投區,洲美里
63,000,120,020,臺北市,北投區,奇岩里
63,000,120,021,臺北市,北投區,清江里
63,000,120,022,臺北市,北投區,中央里
63,000,120,023,臺北市,北投區,長安里
63,000,120,024,臺北市,北投區,大同里
63,000,120,025,臺北市,北投區,溫泉里
63,000,120,026,臺北市,北投區,林泉里
63,000,120,027,臺北市,北投區,中心里
63,000,120,028,臺北市,北投區,中庸里
63,000,120,029,臺北市,北投區,開明里
63,000,120,030,臺北市,北投區,中和里
63,000,120,031,臺北市,北投區,智仁里
63,000,120,032,臺北市,北投區,秀山里
63,000,120,033,臺北市,北投區,文化里
63,000,120,034,臺北市,北投區,豐年里
63,000,120,035,臺北市,北投區,稻香里
63,000,120,036,臺北市,北投區,桃源里
63,000,120,037,臺北市,北投區,一德里
63,000,120,038,臺北市,北投區,關渡里
63,000,120,039,臺北市,北投區,泉源里
63,000,120,040,臺北市,北投區,湖山里
63,000,120,041,臺北市,北投區,大屯里
63,000,120,042,臺北市,北投區,湖田里
64,000,000,NA,高雄市,NA,NA
64,000,010,001,高雄市,鹽埕區,藍橋里
64,000,010,002,高雄市,鹽埕區,慈愛里
64,000,010,003,高雄市,鹽埕區,博愛里
64,000,010,004,高雄市,鹽埕區,壽星里
64,000,010,005,高雄市,鹽埕區,中山里
64,000,010,006,高雄市,鹽埕區,教仁里
64,000,010,007,高雄市,鹽埕區,新樂里
64,000,010,008,高雄市,鹽埕區,中原里
64,000,010,009,高雄市,鹽埕區,光明里
64,000,010,010,高雄市,鹽埕區,育仁里
64,000,010,011,高雄市,鹽埕區,河濱里
64,000,010,012,高雄市,鹽埕區,沙地里
64,000,010,013,高雄市,鹽埕區,南端里
64,000,010,014,高雄市,鹽埕區,港都里
64,000,010,015,高雄市,鹽埕區,江西里
64,000,010,016,高雄市,鹽埕區,新豐里
64,000,010,017,高雄市,鹽埕區,府北里
64,000,010,018,高雄市,鹽埕區,陸橋里
64,000,010,019,高雄市,鹽埕區,瀨南里
64,000,010,020,高雄市,鹽埕區,新化里
64,000,010,021,高雄市,鹽埕區,江南里
64,000,020,001,高雄市,鼓山區,鼓峰里
