公職類別,prvCode,cityCode,deptCode,liCode,縣市,鄉鎮市區,村里,抽籤號次,姓名,性別,參選年齡,推薦之政黨
村里長,66,000,060,017,臺中市,西屯區,林厝里,2,蔡文烈,男,62,無
村里長,66,000,060,018,臺中市,西屯區,永安里,1,張阿淑,女,68,中國國民黨
村里長,66,000,060,018,臺中市,西屯區,永安里,2,廖杰睿,男,35,無
村里長,66,000,060,018,臺中市,西屯區,永安里,3,邱淑婷,女,49,民主進步黨
村里長,66,000,060,019,臺中市,西屯區,福安里,1,李明松,男,50,無
村里長,66,000,060,019,臺中市,西屯區,福安里,2,張清和,男,71,無
村里長,66,000,060,020,臺中市,西屯區,協和里,1,洪振發,男,55,無
村里長,66,000,060,020,臺中市,西屯區,協和里,2,陳靖益,男,56,無
村里長,66,000,060,021,臺中市,西屯區,何仁里,1,何永銓,男,75,無
村里長,66,000,060,021,臺中市,西屯區,何仁里,2,蔡翔宇,男,23,無
村里長,66,000,060,022,臺中市,西屯區,何德里,1,陳振甫,男,69,無
村里長,66,000,060,022,臺中市,西屯區,何德里,2,林志雄,男,69,無
村里長,66,000,060,023,臺中市,西屯區,何源里,1,彭琴安,女,63,中國國民黨
村里長,66,000,060,024,臺中市,西屯區,西平里,1,廖建森,男,62,中國國民黨
村里長,66,000,060,025,臺中市,西屯區,何南里,1,曹豐洋,男,57,無
村里長,66,000,060,026,臺中市,西屯區,至善里,1,鄭文昌,男,69,無
村里長,66,000,060,027,臺中市,西屯區,上安里,1,賴耀熙,男,64,無
村里長,66,000,060,027,臺中市,西屯區,上安里,2,李季穎,女,25,無
村里長,66,000,060,028,臺中市,西屯區,上德里,1,洪頊晿,男,62,無
村里長,66,000,060,029,臺中市,西屯區,逢福里,1,張文平,男,54,無
村里長,66,000,060,029,臺中市,西屯區,逢福里,2,蔡雅莉,女,49,無
村里長,66,000,060,030,臺中市,西屯區,何明里,1,趙淑妙,女,57,無
村里長,66,000,060,031,臺中市,西屯區,何成里,1,田貴玉,女,67,無
村里長,66,000,060,032,臺中市,西屯區,何福里,1,何淑玲,女,63,民主進步黨
村里長,66,000,060,032,臺中市,西屯區,何福里,2,鄧凱勛,男,28,中國國民黨
村里長,66,000,060,033,臺中市,西屯區,福和里,1,林寅利,男,33,無
村里長,66,000,060,033,臺中市,西屯區,福和里,2,李鳳珍,女,68,民主進步黨
村里長,66,000,060,034,臺中市,西屯區,福中里,1,廖阿月,女,72,中國國民黨
村里長,66,000,060,034,臺中市,西屯區,福中里,2,黃秋成,男,67,無
村里長,66,000,060,034,臺中市,西屯區,福中里,3,楊榮基,男,64,無
村里長,66,000,060,035,臺中市,西屯區,福恩里,1,陳桂香,女,64,中國國民黨
村里長,66,000,060,035,臺中市,西屯區,福恩里,2,張保德,男,60,無
村里長,66,000,060,036,臺中市,西屯區,福聯里,1,馮進通,男,65,無
村里長,66,000,060,037,臺中市,西屯區,福瑞里,1,林添憶,男,63,中國國民黨
村里長,66,000,060,038,臺中市,西屯區,福林里,1,林柏翰,男,35,無
村里長,66,000,060,038,臺中市,西屯區,福林里,2,周聰恩,男,56,中國國民黨
村里長,66,000,060,039,臺中市,西屯區,福雅里,1,王勝偉,男,30,中國國民黨
村里長,66,000,070,001,臺中市,南屯區,南屯里,1,林秋潭,男,60,中國國民黨
村里長,66,000,070,002,臺中市,南屯區,豐樂里,1,陳志民,男,57,無
村里長,66,000,070,002,臺中市,南屯區,豐樂里,2,陳建州,男,50,無
村里長,66,000,070,002,臺中市,南屯區,豐樂里,3,賴玉珍,女,55,無
村里長,66,000,070,002,臺中市,南屯區,豐樂里,4,蔡奇洲,男,60,無
村里長,66,000,070,002,臺中市,南屯區,豐樂里,5,王鉦錡,男,29,無
村里長,66,000,070,003,臺中市,南屯區,楓樹里,1,江鳳英,女,62,無
村里長,66,000,070,003,臺中市,南屯區,楓樹里,2,陳伯仲,男,47,無
村里長,66,000,070,003,臺中市,南屯區,楓樹里,3,余泮欽,男,64,無
村里長,66,000,070,003,臺中市,南屯區,楓樹里,4,賴敬翰,男,31,無
村里長,66,000,070,004,臺中市,南屯區,中和里,1,蔡德勇,男,63,無
村里長,66,000,070,005,臺中市,南屯區,春社里,1,廖慧菁,女,46,無
村里長,66,000,070,005,臺中市,南屯區,春社里,2,李志洋,男,44,無
村里長,66,000,070,006,臺中市,南屯區,春安里,1,顏慶義,男,61,無
村里長,66,000,070,006,臺中市,南屯區,春安里,2,閻新懃,女,59,無
村里長,66,000,070,007,臺中市,南屯區,文山里,1,游舒婷,女,46,無
村里長,66,000,070,007,臺中市,南屯區,文山里,2,何中信,男,70,無
村里長,66,000,070,008,臺中市,南屯區,新生里,1,盧坤炳,男,69,無
村里長,66,000,070,008,臺中市,南屯區,新生里,2,辛宗頴,男,41,無
村里長,66,000,070,009,臺中市,南屯區,永定里,1,賴榮斌,男,60,無
村里長,66,000,070,009,臺中市,南屯區,永定里,2,張美鶯,女,68,無
村里長,66,000,070,010,臺中市,南屯區,三厝里,1,黃俊銘,男,48,民主進步黨
村里長,66,000,070,011,臺中市,南屯區,溝墘里,1,郭錦興,男,64,中國國民黨
村里長,66,000,070,011,臺中市,南屯區,溝墘里,2,陳學禮,男,54,無
村里長,66,000,070,012,臺中市,南屯區,田心里,1,吳碧珣,女,59,無
村里長,66,000,070,012,臺中市,南屯區,田心里,2,王若薰,女,42,無
村里長,66,000,070,013,臺中市,南屯區,黎明里,1,馬蓮菁,女,57,無
村里長,66,000,070,013,臺中市,南屯區,黎明里,2,廖福田,男,64,中國國民黨
村里長,66,000,070,014,臺中市,南屯區,鎮平里,1,廖秀麗,女,61,無
村里長,66,000,070,014,臺中市,南屯區,鎮平里,2,朱銘坤,男,70,無
村里長,66,000,070,014,臺中市,南屯區,鎮平里,3,林晁慶,男,33,無
村里長,66,000,070,015,臺中市,南屯區,大同里,1,游月珠,女,67,無
村里長,66,000,070,015,臺中市,南屯區,大同里,2,賴俞蓁,女,43,無
村里長,66,000,070,016,臺中市,南屯區,文心里,1,王國在,男,76,中國國民黨
村里長,66,000,070,017,臺中市,南屯區,同心里,1,蕭福仁,男,54,無
村里長,66,000,070,017,臺中市,南屯區,同心里,2,蔡保秀,女,58,無
村里長,66,000,070,018,臺中市,南屯區,向心里,1,蕭惠丰,女,65,無
村里長,66,000,070,019,臺中市,南屯區,大誠里,1,王宗裕,男,60,無
村里長,66,000,070,020,臺中市,南屯區,大興里,1,許鳳凰,女,60,無
村里長,66,000,070,020,臺中市,南屯區,大興里,2,洪朝祥,男,74,無
村里長,66,000,070,021,臺中市,南屯區,大業里,1,賴樹杉,男,63,無
村里長,66,000,070,022,臺中市,南屯區,惠中里,1,沈呈融,男,45,無
村里長,66,000,070,023,臺中市,南屯區,寶山里,1,廖榮達,男,44,無
村里長,66,000,070,023,臺中市,南屯區,寶山里,2,張莉卿,女,51,無
村里長,66,000,070,023,臺中市,南屯區,寶山里,3,廖振源,男,71,無
村里長,66,000,070,024,臺中市,南屯區,三和里,1,張家蓉,女,43,無
村里長,66,000,070,025,臺中市,南屯區,三義里,1,陳惠鈴,女,61,無
村里長,66,000,080,001,臺中市,北屯區,北興里,1,陳宥蒼,男,53,無
村里長,66,000,080,001,臺中市,北屯區,北興里,2,廖玉森,女,59,無
村里長,66,000,080,001,臺中市,北屯區,北興里,3,張成樂,男,56,無
村里長,66,000,080,002,臺中市,北屯區,北屯里,1,歐真宗,男,53,無
村里長,66,000,080,003,臺中市,北屯區,三光里,1,林瑞芳,男,63,中國國民黨
村里長,66,000,080,004,臺中市,北屯區,平田里,1,陳麗鶯,女,57,無
村里長,66,000,080,004,臺中市,北屯區,平田里,2,潘玉洪,女,62,無
村里長,66,000,080,005,臺中市,北屯區,平和里,1,戴佳惠,女,41,無
村里長,66,000,080,005,臺中市,北屯區,平和里,2,林煜舜,男,45,無
村里長,66,000,080,006,臺中市,北屯區,東光里,1,賴文章,男,71,中國國民黨
村里長,66,000,080,007,臺中市,北屯區,舊社里,1,謝秉憲,男,37,無
村里長,66,000,080,007,臺中市,北屯區,舊社里,2,蘇振輝,男,69,中國國民黨
村里長,66,000,080,008,臺中市,北屯區,水景里,1,何明坤,男,65,無
村里長,66,000,080,009,臺中市,北屯區,軍功里,1,黃銘河,男,65,無
村里長,66,000,080,010,臺中市,北屯區,和平里,1,林標權,男,72,無
村里長,66,000,080,010,臺中市,北屯區,和平里,2,王翔,男,51,無
村里長,66,000,080,011,臺中市,北屯區,東山里,1,邱財源,男,61,民主進步黨
村里長,66,000,080,012,臺中市,北屯區,民政里,1,黃明華,男,70,無
村里長,66,000,080,013,臺中市,北屯區,廍子里,1,董銘成,男,49,無
村里長,66,000,080,014,臺中市,北屯區,大坑里,1,曾朝瑝,男,66,無
村里長,66,000,080,015,臺中市,北屯區,民德里,1,江承鴻,男,48,無
村里長,66,000,080,015,臺中市,北屯區,民德里,2,黃榮昌,男,57,無
村里長,66,000,080,016,臺中市,北屯區,松竹里,1,洪進喜,男,67,無
村里長,66,000,080,016,臺中市,北屯區,松竹里,2,簡禎緯,男,39,無
村里長,66,000,080,017,臺中市,北屯區,仁和里,1,張永漢,男,56,無
村里長,66,000,080,018,臺中市,北屯區,仁美里,1,朱清華,男,63,無
村里長,66,000,080,019,臺中市,北屯區,四民里,1,黃瑞瑩,男,73,無
村里長,66,000,080,019,臺中市,北屯區,四民里,2,江麗慧,女,66,中國國民黨
村里長,66,000,080,020,臺中市,北屯區,后庄里,1,張瓊月,女,50,中國國民黨
村里長,66,000,080,021,臺中市,北屯區,同榮里,1,王煌照,男,67,中國國民黨
村里長,66,000,080,022,臺中市,北屯區,仁愛里,1,陳建源,男,54,無
村里長,66,000,080,022,臺中市,北屯區,仁愛里,2,張耀祖,男,68,中國國民黨
村里長,66,000,080,022,臺中市,北屯區,仁愛里,3,孔令民,男,66,無
村里長,66,000,080,023,臺中市,北屯區,水湳里,1,賴進堂,男,66,中國國民黨
村里長,66,000,080,024,臺中市,北屯區,陳平里,1,林家峯,男,38,中國國民黨
村里長,66,000,080,025,臺中市,北屯區,新平里,1,李良仁,男,48,中國國民黨
村里長,66,000,080,026,臺中市,北屯區,平安里,1,馮妤彤,女,34,無
村里長,66,000,080,026,臺中市,北屯區,平安里,2,楊銀銘,男,66,無
村里長,66,000,080,026,臺中市,北屯區,平安里,3,古瑞麗,女,62,無
村里長,66,000,080,026,臺中市,北屯區,平安里,4,吳亞君,女,61,無
村里長,66,000,080,027,臺中市,北屯區,平順里,1,賴錫鏗,男,60,無
村里長,66,000,080,028,臺中市,北屯區,平德里,1,歐志隆,男,53,無
村里長,66,000,080,029,臺中市,北屯區,松安里,1,賴仕翰,男,34,無
村里長,66,000,080,029,臺中市,北屯區,松安里,2,江玲蘭,女,60,無
村里長,66,000,080,029,臺中市,北屯區,松安里,3,魏天財,男,65,無
村里長,66,000,080,030,臺中市,北屯區,松茂里,1,何志恆,男,64,無
村里長,66,000,080,031,臺中市,北屯區,大德里,1,李必勝,男,53,中國國民黨
村里長,66,000,080,032,臺中市,北屯區,松強里,1,魏清鏘,男,67,無
村里長,66,000,080,032,臺中市,北屯區,松強里,2,賴榮民,男,61,無
村里長,66,000,080,033,臺中市,北屯區,松勇里,1,王嘉君,女,47,中國國民黨
村里長,66,000,080,034,臺中市,北屯區,北京里,1,蘇乙青,男,52,無
村里長,66,000,080,035,臺中市,北屯區,平心里,1,陳文欽,男,71,無
村里長,66,000,080,036,臺中市,北屯區,平福里,1,張振治,男,65,無
村里長,66,000,080,037,臺中市,北屯區,松和里,1,賴天權,男,66,中國國民黨
村里長,66,000,080,038,臺中市,北屯區,平陽里,1,張連進,男,65,無
村里長,66,000,080,039,臺中市,北屯區,平興里,1,黃彰國,男,39,無
村里長,66,000,080,039,臺中市,北屯區,平興里,2,林子晴,女,46,無
村里長,66,000,080,040,臺中市,北屯區,平昌里,1,劉慶雲,男,67,中國國民黨
村里長,66,000,080,041,臺中市,北屯區,三和里,1,許勝雄,男,55,無
村里長,66,000,080,042,臺中市,北屯區,忠平里,1,許秀蓉,女,58,中國國民黨
村里長,66,000,090,001,臺中市,豐原區,豐原里,1,洪源隆,男,67,無
村里長,66,000,090,001,臺中市,豐原區,豐原里,2,黃陳建聲,男,43,無
村里長,66,000,090,002,臺中市,豐原區,頂街里,1,吳令儀,女,67,無
村里長,66,000,090,002,臺中市,豐原區,頂街里,2,劉明福,男,52,統一聯盟黨
村里長,66,000,090,003,臺中市,豐原區,中山里,1,林榮一,男,55,無
村里長,66,000,090,003,臺中市,豐原區,中山里,2,黃錦妙,女,62,無
村里長,66,000,090,003,臺中市,豐原區,中山里,3,楊茂松,男,62,無
村里長,66,000,090,004,臺中市,豐原區,豐榮里,1,林金玉,女,68,無
村里長,66,000,090,005,臺中市,豐原區,下街里,1,林貴榮,男,70,無
村里長,66,000,090,005,臺中市,豐原區,下街里,2,曾訓祺,男,66,無
村里長,66,000,090,005,臺中市,豐原區,下街里,3,林福鎮,男,69,無
村里長,66,000,090,006,臺中市,豐原區,富春里,1,陳麗鳳,女,59,無
村里長,66,000,090,007,臺中市,豐原區,葫蘆里,1,王彥閔,男,36,無
村里長,66,000,090,007,臺中市,豐原區,葫蘆里,2,吳大川,男,68,民主進步黨
村里長,66,000,090,008,臺中市,豐原區,豐西里,1,葉明昌,男,55,無
村里長,66,000,090,008,臺中市,豐原區,豐西里,2,張益浤,男,57,無
村里長,66,000,090,009,臺中市,豐原區,西安里,1,羅茂榮,男,71,無
村里長,66,000,090,009,臺中市,豐原區,西安里,2,劉慶輝,男,62,民主進步黨
村里長,66,000,090,010,臺中市,豐原區,西勢里,1,王建清,男,61,無
村里長,66,000,090,010,臺中市,豐原區,西勢里,2,曾章福,男,64,無
村里長,66,000,090,011,臺中市,豐原區,東勢里,1,胡慧玲,女,54,無
村里長,66,000,090,012,臺中市,豐原區,民生里,1,吳俊德,男,36,無
村里長,66,000,090,012,臺中市,豐原區,民生里,2,陳金標,男,74,無
村里長,66,000,090,013,臺中市,豐原區,大湳里,1,張鳳茹,女,59,無
村里長,66,000,090,013,臺中市,豐原區,大湳里,2,陳惠珍,女,63,無
村里長,66,000,090,014,臺中市,豐原區,北湳里,1,羅詠晏,男,57,無
村里長,66,000,090,014,臺中市,豐原區,北湳里,2,黃文亮,男,52,無
村里長,66,000,090,014,臺中市,豐原區,北湳里,3,張靜宜,女,51,無
村里長,66,000,090,015,臺中市,豐原區,東湳里,1,唐志勇,男,65,無
村里長,66,000,090,015,臺中市,豐原區,東湳里,2,江承翰,男,32,無
村里長,66,000,090,016,臺中市,豐原區,西湳里,1,羅文隆,男,45,中國國民黨
村里長,66,000,090,016,臺中市,豐原區,西湳里,2,蔣年峯,男,62,無
村里長,66,000,090,017,臺中市,豐原區,圳寮里,1,游宗敏,男,62,無
村里長,66,000,090,017,臺中市,豐原區,圳寮里,2,陳坤湖,男,63,無
村里長,66,000,090,018,臺中市,豐原區,豐圳里,1,林峻達,男,41,無
村里長,66,000,090,018,臺中市,豐原區,豐圳里,2,鄭文鑫,男,60,無
村里長,66,000,090,019,臺中市,豐原區,社皮里,1,涂力旋,男,41,中國國民黨
村里長,66,000,090,019,臺中市,豐原區,社皮里,2,羅美貴,女,53,無
村里長,66,000,090,020,臺中市,豐原區,三村里,1,許全木,男,73,無
村里長,66,000,090,020,臺中市,豐原區,三村里,2,黃世明,男,59,無
村里長,66,000,090,021,臺中市,豐原區,中興里,1,魏丞章,男,52,無
村里長,66,000,090,022,臺中市,豐原區,田心里,1,林麗玉,女,61,無
村里長,66,000,090,022,臺中市,豐原區,田心里,2,徐倍基,男,50,無
村里長,66,000,090,023,臺中市,豐原區,豐田里,1,林萬結,男,62,無
村里長,66,000,090,023,臺中市,豐原區,豐田里,2,劉瑞銓,男,55,中國國民黨
村里長,66,000,090,024,臺中市,豐原區,鎌村里,1,劉春輝,男,61,無
村里長,66,000,090,024,臺中市,豐原區,鎌村里,2,林隆源,男,61,無
村里長,66,000,090,025,臺中市,豐原區,南陽里,1,楊國勝,男,48,無
村里長,66,000,090,026,臺中市,豐原區,陽明里,1,潘杰劭,男,40,無
村里長,66,000,090,026,臺中市,豐原區,陽明里,2,鄧年益,男,59,無
村里長,66,000,090,026,臺中市,豐原區,陽明里,3,林汶垚,男,69,無
村里長,66,000,090,027,臺中市,豐原區,北陽里,1,林昆民,男,43,無
村里長,66,000,090,027,臺中市,豐原區,北陽里,2,林清水,男,71,無
村里長,66,000,090,028,臺中市,豐原區,中陽里,1,廖瑞釗,男,57,無
村里長,66,000,090,028,臺中市,豐原區,中陽里,2,黃英瑜,男,63,無
村里長,66,000,090,029,臺中市,豐原區,東陽里,1,何宗修,男,39,無
村里長,66,000,090,029,臺中市,豐原區,東陽里,2,張德勲,男,57,無
村里長,66,000,090,030,臺中市,豐原區,南村里,1,張弘岳,男,55,無
村里長,66,000,090,030,臺中市,豐原區,南村里,2,謝見忠,男,58,無
村里長,66,000,090,031,臺中市,豐原區,南田里,1,張喜銘,男,64,無
村里長,66,000,090,031,臺中市,豐原區,南田里,2,劉醇權,男,51,無
村里長,66,000,090,032,臺中市,豐原區,南嵩里,1,劉玉玲,女,56,無
村里長,66,000,090,032,臺中市,豐原區,南嵩里,2,張烱原,男,62,無
村里長,66,000,090,032,臺中市,豐原區,南嵩里,3,張金源,男,64,無
村里長,66,000,090,032,臺中市,豐原區,南嵩里,4,李宜峰,男,54,無
村里長,66,000,090,033,臺中市,豐原區,翁明里,1,高銘傳,男,60,無
村里長,66,000,090,033,臺中市,豐原區,翁明里,2,方火文,男,61,無
村里長,66,000,090,033,臺中市,豐原區,翁明里,3,鄧博元,男,52,無
村里長,66,000,090,034,臺中市,豐原區,翁子里,1,連佳振,男,49,無
村里長,66,000,090,035,臺中市,豐原區,翁社里,1,吳安修,男,52,無
村里長,66,000,090,036,臺中市,豐原區,朴子里,1,張錦順,男,66,無
村里長,66,000,090,036,臺中市,豐原區,朴子里,2,陳文啓,男,64,無
村里長,66,000,100,001,臺中市,東勢區,北興里,1,劉常志,男,50,無
村里長,66,000,100,001,臺中市,東勢區,北興里,2,李德興,男,64,無
村里長,66,000,100,002,臺中市,東勢區,中寧里,1,杜榮庭,男,51,無
村里長,66,000,100,002,臺中市,東勢區,中寧里,2,廖𫎇歆,女,37,無
村里長,66,000,100,003,臺中市,東勢區,東安里,1,楊嘉裕,男,65,無
村里長,66,000,100,004,臺中市,東勢區,南平里,1,黃文茂,男,72,無
村里長,66,000,100,005,臺中市,東勢區,延平里,1,吳文龍,男,66,無
村里長,66,000,100,006,臺中市,東勢區,上新里,1,王綉滿,女,60,中國國民黨
村里長,66,000,100,006,臺中市,東勢區,上新里,2,張運松,男,61,無
村里長,66,000,100,007,臺中市,東勢區,廣興里,1,廖紫台,男,66,無
村里長,66,000,100,008,臺中市,東勢區,泰昌里,1,張愛新,女,68,中國國民黨
村里長,66,000,100,008,臺中市,東勢區,泰昌里,2,徐鎮富,男,60,無
村里長,66,000,100,009,臺中市,東勢區,中嵙里,1,王鎭樑,男,62,無
村里長,66,000,100,009,臺中市,東勢區,中嵙里,2,徐燕宗,男,67,無
村里長,66,000,100,010,臺中市,東勢區,福隆里,1,劉正銘,男,60,無
村里長,66,000,100,010,臺中市,東勢區,福隆里,2,林品巧,女,30,無
村里長,66,000,100,011,臺中市,東勢區,隆興里,1,蘇清泉,男,72,無
村里長,66,000,100,012,臺中市,東勢區,新盛里,1,鄒心岑,女,24,無
村里長,66,000,100,012,臺中市,東勢區,新盛里,2,林美英,女,63,無
村里長,66,000,100,012,臺中市,東勢區,新盛里,3,吳進聰,男,73,無
村里長,66,000,100,013,臺中市,東勢區,詒福里,1,劉德興,男,63,無
村里長,66,000,100,013,臺中市,東勢區,詒福里,2,賴素華,女,67,無
村里長,66,000,100,013,臺中市,東勢區,詒福里,3,郭丞漢,男,55,無
村里長,66,000,100,014,臺中市,東勢區,上城里,1,張玉雲,女,62,無
村里長,66,000,100,015,臺中市,東勢區,下城里,1,劉海湖,男,53,無
村里長,66,000,100,016,臺中市,東勢區,慶東里,1,羅阡容,女,51,無
村里長,66,000,100,016,臺中市,東勢區,慶東里,2,黃國修,男,54,無
村里長,66,000,100,016,臺中市,東勢區,慶東里,3,羅東全,男,68,無
村里長,66,000,100,017,臺中市,東勢區,慶福里,1,林金泉,男,67,無
村里長,66,000,100,018,臺中市,東勢區,東新里,1,余運來,男,70,無
村里長,66,000,100,018,臺中市,東勢區,東新里,2,林炳輝,男,69,無
村里長,66,000,100,019,臺中市,東勢區,粵寧里,1,詹德旺,男,78,無
村里長,66,000,100,020,臺中市,東勢區,下新里,1,詹前貴,男,62,無
村里長,66,000,100,020,臺中市,東勢區,下新里,2,劉發現,男,74,無
村里長,66,000,100,021,臺中市,東勢區,興隆里,1,徐錦全,男,79,無
村里長,66,000,100,021,臺中市,東勢區,興隆里,2,蔡豐湶,男,58,無
村里長,66,000,100,022,臺中市,東勢區,茂興里,1,吳仁文,男,66,無
村里長,66,000,100,023,臺中市,東勢區,泰興里,1,江國豐,男,54,無
村里長,66,000,100,024,臺中市,東勢區,埤頭里,1,林裕錡,男,55,無
村里長,66,000,100,024,臺中市,東勢區,埤頭里,2,林坤詮,男,30,無
村里長,66,000,100,025,臺中市,東勢區,明正里,1,吳萬明,男,63,無
村里長,66,000,100,025,臺中市,東勢區,明正里,2,張瑞吉,男,61,無
村里長,66,000,110,001,臺中市,大甲區,朝陽里,1,林立偉,男,26,無
村里長,66,000,110,001,臺中市,大甲區,朝陽里,2,王福吉,男,78,無
村里長,66,000,110,001,臺中市,大甲區,朝陽里,3,陳朝陽,男,75,無
村里長,66,000,110,001,臺中市,大甲區,朝陽里,4,李寶懿,女,63,無
村里長,66,000,110,002,臺中市,大甲區,大甲里,1,黃勝裕,男,56,無
村里長,66,000,110,003,臺中市,大甲區,順天里,1,陳威宇,男,56,無
村里長,66,000,110,003,臺中市,大甲區,順天里,2,洪裕隆,男,68,無
村里長,66,000,110,004,臺中市,大甲區,孔門里,1,吳柏坤,男,60,無
村里長,66,000,110,004,臺中市,大甲區,孔門里,2,蔡曜吉,男,50,無
村里長,66,000,110,005,臺中市,大甲區,平安里,1,周寶惜,女,66,無
村里長,66,000,110,006,臺中市,大甲區,庄美里,1,魏李嫌,女,64,無
村里長,66,000,110,007,臺中市,大甲區,新美里,1,王生源,男,57,無
村里長,66,000,110,008,臺中市,大甲區,岷山里,1,林文笔,男,71,無
村里長,66,000,110,008,臺中市,大甲區,岷山里,2,林清良,男,55,無
村里長,66,000,110,009,臺中市,大甲區,中山里,1,廖嘉佐,男,59,中國國民黨
村里長,66,000,110,010,臺中市,大甲區,南陽里,1,黃火塗,男,80,無
村里長,66,000,110,011,臺中市,大甲區,薰風里,1,王秋芬,女,59,無
村里長,66,000,110,012,臺中市,大甲區,義和里,1,陳源智,男,71,無
村里長,66,000,110,012,臺中市,大甲區,義和里,2,林冠宏,男,34,無
村里長,66,000,110,012,臺中市,大甲區,義和里,3,王啓明,男,62,無
村里長,66,000,110,012,臺中市,大甲區,義和里,4,洪黃素貞,女,71,無
村里長,66,000,110,013,臺中市,大甲區,武陵里,1,劉枝來,男,59,無
村里長,66,000,110,013,臺中市,大甲區,武陵里,2,方如玉,女,61,無
村里長,66,000,110,013,臺中市,大甲區,武陵里,3,林根源,男,70,無
村里長,66,000,110,014,臺中市,大甲區,文曲里,1,林寶彩,女,66,無
村里長,66,000,110,015,臺中市,大甲區,武曲里,1,王瑞發,男,69,無
村里長,66,000,110,015,臺中市,大甲區,武曲里,2,蘇月鳳,女,62,無
村里長,66,000,110,016,臺中市,大甲區,文武里,1,葉淑惠,女,62,民主進步黨
村里長,66,000,110,017,臺中市,大甲區,奉化里,1,白見發,男,71,無
村里長,66,000,110,017,臺中市,大甲區,奉化里,2,陳昭裕,男,50,無
村里長,66,000,110,017,臺中市,大甲區,奉化里,3,林瑞麟,男,64,無
村里長,66,000,110,018,臺中市,大甲區,德化里,1,李柄杉,男,44,無
村里長,66,000,110,018,臺中市,大甲區,德化里,2,陳英士,男,66,無
村里長,66,000,110,019,臺中市,大甲區,江南里,1,李文登,男,73,無
村里長,66,000,110,020,臺中市,大甲區,頂店里,1,梁福昌,男,68,無
村里長,66,000,110,020,臺中市,大甲區,頂店里,2,洪陳素月,女,70,無
村里長,66,000,110,020,臺中市,大甲區,頂店里,3,黃安鎮,男,62,無
村里長,66,000,110,021,臺中市,大甲區,太白里,1,曾進財,男,67,無
村里長,66,000,110,021,臺中市,大甲區,太白里,2,游招滿,女,58,民主進步黨
村里長,66,000,110,022,臺中市,大甲區,孟春里,1,黃湘榕,女,60,無
村里長,66,000,110,023,臺中市,大甲區,幸福里,1,林晨彬,男,44,無
村里長,66,000,110,023,臺中市,大甲區,幸福里,2,葉智添,男,49,無
村里長,66,000,110,024,臺中市,大甲區,日南里,1,邱大豪,男,42,無
村里長,66,000,110,024,臺中市,大甲區,日南里,2,施德讓,男,60,無
村里長,66,000,110,025,臺中市,大甲區,龍泉里,1,陳廷旺,男,62,無
村里長,66,000,110,026,臺中市,大甲區,西岐里,1,羅永宗,男,63,無
村里長,66,000,110,027,臺中市,大甲區,銅安里,1,李博文,男,42,無
村里長,66,000,110,027,臺中市,大甲區,銅安里,2,林玉生,男,64,無
村里長,66,000,110,028,臺中市,大甲區,福德里,1,莊金波,男,64,無
村里長,66,000,110,029,臺中市,大甲區,建興里,1,黃雅惠,女,50,無
村里長,66,000,110,029,臺中市,大甲區,建興里,2,蔡明河,男,69,無
村里長,66,000,120,001,臺中市,清水區,鰲峰里,1,黃賴桂娥,女,69,無
村里長,66,000,120,001,臺中市,清水區,鰲峰里,2,蔡裕生,男,54,無
村里長,66,000,120,002,臺中市,清水區,靈泉里,1,顏貽松,男,71,無
村里長,66,000,120,003,臺中市,清水區,清水里,1,陳安吉,男,79,無
村里長,66,000,120,003,臺中市,清水區,清水里,2,袁菁梅,女,53,無
村里長,66,000,120,004,臺中市,清水區,文昌里,1,朱柏勳,男,31,無
村里長,66,000,120,004,臺中市,清水區,文昌里,2,楊介猶,男,76,無
村里長,66,000,120,005,臺中市,清水區,南寧里,1,高志勇,男,55,無
村里長,66,000,120,006,臺中市,清水區,西寧里,1,王慶源,男,72,無
村里長,66,000,120,007,臺中市,清水區,北寧里,1,紀文來,男,71,中國國民黨
村里長,66,000,120,008,臺中市,清水區,中興里,1,蔡興達,男,66,無
村里長,66,000,120,009,臺中市,清水區,西社里,1,楊茂雄,男,79,無
村里長,66,000,120,010,臺中市,清水區,南社里,1,林俊嘉,男,57,無
村里長,66,000,120,010,臺中市,清水區,南社里,2,崔惠國,男,51,無
村里長,66,000,120,011,臺中市,清水區,裕嘉里,1,陳瑞欽,男,62,無
村里長,66,000,120,011,臺中市,清水區,裕嘉里,2,洪瑞昌,男,44,無
村里長,66,000,120,012,臺中市,清水區,臨江里,1,洪敏哲,男,70,無
村里長,66,000,120,013,臺中市,清水區,秀水里,1,陳月娟,女,68,無
村里長,66,000,120,013,臺中市,清水區,秀水里,2,楊金景,男,57,無
村里長,66,000,120,014,臺中市,清水區,武鹿里,1,陳意和,男,45,無
村里長,66,000,120,014,臺中市,清水區,武鹿里,2,陳木村,男,63,無
村里長,66,000,120,014,臺中市,清水區,武鹿里,3,陳秀鑾,女,67,無
村里長,66,000,120,014,臺中市,清水區,武鹿里,4,陳志一,男,63,無
村里長,66,000,120,015,臺中市,清水區,海濱里,1,陳山林,男,61,無
村里長,66,000,120,016,臺中市,清水區,槺榔里,1,洪水家,男,74,無
村里長,66,000,120,017,臺中市,清水區,中社里,1,鄭繼光,男,64,無
村里長,66,000,120,017,臺中市,清水區,中社里,2,王瑜蘭,女,69,中國國民黨
